id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price_period,title,paga_comision
mP8MM0/CXALPWnN0UPXEHQ==,Propiedad,2020-08-06,9999-12-31,2020-08-06,-37.3193359303,-57.0125037574,Argentina,Buenos Aires Costa Atlántica,Mar de las Pampas,,,,4.0,3.0,3.0,,,,"Ph en Venta, Mar de las pampas U$S 375000",no paga
gKR3OsYzmwRNA+t4Aj2+Aw==,Propiedad,2020-08-06,9999-12-31,2020-08-06,-37.955487,-57.573013,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,,,,PH 3 AMBIENTES,no paga
8W9f6J5WnW7/G3zqeUF/hA==,Propiedad,2020-08-14,9999-12-31,2020-08-14,-34.638745798,-58.483620073000004,Argentina,Capital Federal,Velez Sarsfield,,,,3.0,2.0,2.0,76.0,68.0,Mensual,PH   CON PATIO Y PARRILLA Y 2 BAÑOS. ANT. 15 AÑOS,no paga
EKK5beOYZZGFgP3NrVPklg==,Propiedad,2020-07-03,2020-09-02,2020-07-03,-34.615663,-58.392212,Argentina,Capital Federal,Balvanera,,,,1.0,1.0,1.0,14.0,14.0,,"VENTA PH 13,84 M2 PANTA BAJA BALVANERA",no paga
ir5EpMyXL1srbAVzkxAnrQ==,Propiedad,2020-04-29,2020-07-31,2020-04-29,-37.9837922,-57.590799,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,,,,PH al frente a reciclar/ Barrio La Lilas,no paga
esSdZxb/nATG0asHVvoI8A==,Propiedad,2020-06-11,2020-06-25,2020-06-11,-34.6327534,-58.4685845,Argentina,Capital Federal,Flores,,,,4.0,3.0,1.0,,82.0,Mensual,PH - Flores Norte,no paga
Y9PWymp71cWDqB8OdG1NdQ==,Propiedad,2020-04-09,2020-06-11,2020-04-09,-31.379750800000004,-64.2206937,Argentina,Córdoba,Córdoba,,,,4.0,3.0,,,,,Vendo Casa,no paga
6oxw/EZDzpAxppFv3m2Aaw==,Propiedad,2020-07-22,9999-12-31,2020-07-22,-34.584768446700004,-58.438606918000005,Argentina,Capital Federal,Palermo,,,,3.0,2.0,1.0,79.0,79.0,,Depto.tipo casa de 3 ambientes en Venta en Palermo soho,no paga
qOQW2D0fzhS7WhcjaCoZcA==,Propiedad,2020-02-26,9999-12-31,2020-02-26,,,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,San Isidro,,,,2.0,2.0,168.0,120.0,,"PH 168m² con Plantas en TIRADENTES 1200, San Isidro, San Isidro, por U$S 195.000",no paga
FurEYOcnvpWX+3TS2Fo+YQ==,Propiedad,2020-02-12,2020-02-13,2020-02-12,-34.602114799999995,-58.4059799,Argentina,Capital Federal,Once,,,,8.0,7.0,1.0,180.0,180.0,,Depto.tipo casa de 8 ambientes en Venta en Once,no paga
swDm5/mIyfqLRufjtSD92A==,Propiedad,2020-02-23,2020-06-17,2020-02-23,-31.3805354,-64.15471310000001,Argentina,Córdoba,Córdoba,,,,7.0,3.0,2.0,,,,GRAN OPORTUNIDAD DE COMPRA VENDO CASA 3 DORM EN SAN NICOLAS,no paga
QyMGKcK6OxZajk5jzke5fg==,Propiedad,2020-05-21,9999-12-31,2020-05-21,-34.9269295,-57.908352,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Villa Elvira,,,5.0,3.0,1.0,,,Mensual,PH - Villa Elvira,no paga
JDsFkxrZNZO2o0+ERQGpyg==,Propiedad,2020-01-31,9999-12-31,2020-01-31,-31.4532695152,-64.2438317196,Argentina,Córdoba,,,,,4.0,3.0,2.0,125.0,,Mensual,"Miradores de Manantiales - Duplex 3 Dormitorios! En construccion, pre-venta!!",no paga
6SUsVuEKkapCRA+YLvTrww==,Propiedad,2020-08-29,2020-10-30,2020-08-29,-34.576679,-58.45196899999999,Argentina,Capital Federal,Colegiales,,,,4.0,3.0,3.0,420.0,240.0,,VENTA PH 5 AMBIENTES COLEGIALES PILETA JARDÍN,no paga
/Y0QDWIw9XTWWoNdX6cEYw==,Propiedad,2019-11-15,2020-06-05,2019-11-15,,,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,1.0,,1.0,31.0,31.0,Mensual,PH - Mar Del Plata,no paga
7OdKXrYXCWDOX9gLr6pxTw==,Propiedad,2020-03-21,9999-12-31,2020-03-21,,,Argentina,Córdoba,Córdoba,Centro,,,3.0,0.0,1.0,,,,EN POZO !!! ATENCION INVERSOR. CENTRO,no paga
or214j9emYWwkZim/CafcA==,Propiedad,2020-05-13,2020-10-08,2020-05-13,-34.644543,-58.705831599999996,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,3.0,2.0,1.0,65.0,65.0,Mensual,PH - Villa León,no paga
8NE776+0uveAqAfvBFh8tQ==,Propiedad,2019-12-11,9999-12-31,2019-12-11,-34.905556001,-57.9507332873,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,,,2.0,135.0,90.0,Mensual,PH de 3 dormitorios y 2 baños a refaccionar -135 mts 2 totales -SIN EXPENSAS- La Plata,no paga
viedTsrjsEqsrFMjsSSjhw==,Propiedad,2020-03-13,9999-12-31,2020-03-13,-34.6619997,-58.5279355,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Lomas del Mirador,,,4.0,3.0,2.0,,,Mensual,Venta PH tipo casa de 4 ambientes con pileta y garage - Lomas Del Mirador,no paga
RagDMaXfJPSwkEc0Jo0wWw==,Propiedad,2020-04-08,9999-12-31,2020-04-08,-31.455899,-64.13095200000001,Argentina,Córdoba,Córdoba,,,,3.0,,,,100.0,,Venta DUPLEX B° Nuevo Urca,no paga
yz2ohQsWHDPWj9H8WP69Zw==,Propiedad,2020-02-17,2020-02-28,2020-02-17,-34.6423,-58.527359,Argentina,Capital Federal,Liniers,,,,3.0,,,120.0,,,Venta PH en Liniers Capital Federal Jose Leon Suarez 200,no paga
Z1GUMuPi24eX634scjyAsQ==,Propiedad,2020-02-07,2020-02-10,2020-02-07,-34.5824026,-58.4683855,Argentina,Capital Federal,Colegiales,,,,3.0,2.0,1.0,,77.0,Mensual,"Excelente PH de 3 amb al frente c/Garage, Patio y Parrilla",no paga
ATKe/iZhkfmJu7hp+ci85g==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.5202234697,-58.4840347687,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,,,,2.0,1.0,1.0,,,,Casa PH en Venta en Vicente Lopez,no paga
VO2PdIKA94xah7EgMKKdKw==,Propiedad,2020-07-14,9999-12-31,2020-07-14,-31.4232947,-64.138599,Argentina,Córdoba,Córdoba,,,,7.0,3.0,2.0,,,,Venta Casa 3 dor B° Parque San Vicente PERMUTO,no paga
YKD10WVfDvWwMizp0KJ7Lg==,Propiedad,2019-12-01,2019-12-17,2019-12-01,-34.5937790591,-58.441238875500005,Argentina,Capital Federal,Villa Crespo,,,,2.0,1.0,1.0,70.0,70.0,Mensual,Depto.tipo casa de 2 ambientes en Venta en Villa crespo,no paga
Six+aYNvIlWewTUYzb4UoA==,Propiedad,2020-06-21,2020-06-27,2020-06-21,-34.5319248,-58.46962859999999,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Vicente López,,,3.0,2.0,1.0,104.0,104.0,,Venta - Laprida Francisco Narciso 746 1°,no paga
d3vX+Nr1FxxdaTx0UmReEw==,Propiedad,2020-01-22,2020-08-13,2020-01-22,-34.566399700000005,-58.50186039999999,Argentina,Capital Federal,Villa Urquiza,,,,4.0,2.0,2.0,114.0,72.0,Mensual,PH - Villa Urquiza,no paga
ehulGNZhoMLeHu1r0MF+mg==,Propiedad,2020-04-17,2020-04-23,2020-04-17,,,Argentina,Córdoba,,,,,,2.0,1.0,,,,CASA A LA VENTA – LA SERRANITA.,no paga
Bm0LGg+lRD2Q8oIMnHLeTw==,Propiedad,2020-02-04,9999-12-31,2020-02-04,-34.589751799999995,-58.5514603,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Billinghurst,,,3.0,2.0,2.0,90.0,90.0,,PH 3 AMB.,no paga
CEOG3wlArwAJTW5trSBwhA==,Propiedad,2020-08-20,2020-09-04,2020-08-20,-34.5936265,-58.436082299999995,Argentina,Capital Federal,Villa Crespo,,,,3.0,2.0,1.0,74.0,70.0,Mensual,VENTA  | 3 AMBIENTES SÚPER LUMINOSO  | SIN EXPENSAS  |  Villa Crespo,no paga
nYz6AHAE5KMFnXiCIah/wQ==,Propiedad,2020-04-18,9999-12-31,2020-04-18,-34.691132,-58.50565,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Madero,,,4.0,3.0,1.0,,,,VENTA. Ph 4 amb. Con patio y Fondo libre. VILLA MADERO.,no paga
OtB7p3jzMTTFog4kCeZtYg==,Propiedad,2020-04-17,2020-04-18,2020-04-17,-34.623855600000006,-58.38847320000001,Argentina,Capital Federal,Constitución,,,,3.0,2.0,2.0,108.0,90.0,,Excelente PH tipo casa de 3 ambientes sin expensas en constitución,no paga
RyUqVduMX97HN1KTG9cQYA==,Propiedad,2020-06-03,9999-12-31,2020-06-03,-38.02130820000001,-57.5461777,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,4.0,3.0,2.0,,,,"En venta, PH 4 ambientes, zona Guemes",no paga
A6CqG/TzkIwRuRlpUDK+Jw==,Propiedad,2020-05-21,2020-06-05,2020-05-21,-34.555893499999996,-58.4605228,Argentina,Capital Federal,Belgrano,,,,5.0,4.0,2.0,,110.0,Mensual,Venta PH 5 amb Belgrano s/expensas,no paga
bfqA0YYxGfbNiF0kryzv7A==,Propiedad,2020-04-03,9999-12-31,2020-04-03,-34.7065147091,-58.3218098211,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,3.0,2.0,1.0,,,,Departamento Tipo Casa en Venta en Wilde,no paga
MXnPNByk2NoIhqgk5DSRqw==,Propiedad,2020-04-23,9999-12-31,2020-04-23,-37.3473223,-57.0412302,Argentina,Buenos Aires Costa Atlántica,Mar Azul,,,,3.0,2.0,2.0,,,,Excelente casa en dos plantas de 3 ambientes frente al mar en Mar Azul,no paga
TDeBFXGpUooDJqsIWZrptQ==,Propiedad,2020-02-07,2020-02-19,2020-02-07,-34.5824026,-58.4683855,Argentina,Capital Federal,Villa Urquiza,,,,3.0,2.0,1.0,87.0,77.0,Mensual,"Excelente PH de 3 amb al frente c/Garage, Patio y Parrilla",no paga
Lb0VMvGxAWvBjnE5uh73Hw==,Propiedad,2020-03-17,2020-03-26,2020-03-17,-34.5346779,-58.484812899999994,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Florida,,,4.0,3.0,2.0,,72.0,Mensual,PH - Florida,no paga
db0bC83/hFNPnmS3vWgDVg==,Propiedad,2019-09-21,2019-10-26,2019-09-21,-34.6636206,-58.48131510000001,Argentina,Capital Federal,Villa Lugano,,,,3.0,2.0,1.0,172.0,132.0,,Anticipo y  cuotas,no paga
5nZcIH4nOePqgBcWxIC9cw==,Propiedad,2020-01-11,2020-01-27,2020-01-11,-34.59197,-58.42896,Argentina,Capital Federal,Palermo,,,,5.0,4.0,3.0,160.0,160.0,,Depto.tipo casa de 5 ambientes en Venta en Palermo,no paga
zPNzb9k1GABpE/Pr8U1Bqg==,Propiedad,2020-08-11,9999-12-31,2020-08-11,-34.615243299999996,-58.406223499999996,Argentina,Capital Federal,Balvanera,,,,6.0,5.0,2.0,,,,PH DE 7 AMBIENTES CON TERRAZA PROPIA!!,no paga
5CRZCOtJS99pAg6rdM4BbQ==,Propiedad,2020-04-23,2020-09-22,2020-04-23,,,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,Caseros,,,3.0,,1.0,551.0,95.0,,PH en Venta Caseros / 3 de Febrero (B122 145),no paga
u1Ncz4jYOXbmaXqxJtjguw==,Propiedad,2019-10-19,2019-11-06,2019-10-19,-34.6085,-58.37344,Argentina,Capital Federal,Almagro,,,,4.0,3.0,4.0,120.0,120.0,,Depto.tipo casa de 4 ambientes en Venta en Almagro,no paga
b8aAiTtw7EDr5v/XHqKXkA==,Propiedad,2020-05-13,9999-12-31,2020-05-13,-34.544376,-58.478134,Argentina,Capital Federal,Saavedra,,,,2.0,1.0,1.0,,,,Excelente Ph 2 ambientes PB con Patio,no paga
5UMZ0gTcjuw4zAfZciHvBA==,Propiedad,2019-08-22,2020-10-11,2019-08-22,-34.5425091437,-58.4738088068,Argentina,Capital Federal,Nuñez,,,,,3.0,3.0,470.0,240.0,,"PH 470m² con Cochera en ARIAS 2500, Capital Federal, Nuñez, por U$S 720.000",no paga
zudSP174nUGWaFxhr1CKOg==,Propiedad,2020-08-19,9999-12-31,2020-08-19,-34.660078600000006,-58.50312220000001,Argentina,Capital Federal,Mataderos,,,,3.0,2.0,1.0,,,,"Ph en Venta en Mataderos, Capital federal U$S 195000",no paga
TaiZHHc5QBIaOBKLVDFX0A==,Propiedad,2020-08-07,2020-10-03,2020-08-07,-34.6118,-58.4976,Argentina,Capital Federal,Villa del Parque,,,,2.0,1.0,1.0,52.0,44.0,,PH EN VENTA VILLA DEL PARQUE 2 AMB RECICLADO,no paga
ef9nX5l754qBUz+zmW8i1w==,Propiedad,2020-03-17,2020-06-02,2020-03-17,-32.951429600000004,-60.6509025,Argentina,Santa Fe,Rosario,,,,2.0,1.0,,45.0,,Mensual,1 DORMITORIO | DORREGO al 1300,no paga
WwTjnKeV5I1JOnFPEZQB8Q==,Propiedad,2019-11-26,9999-12-31,2019-11-26,-34.524770200000006,-58.54961020000001,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Villa Adelina,,,3.0,,1.0,111.0,111.0,Mensual,VENTA PH 3 AMBIENTES EN VILLA ADELINA,no paga
YdDjuxjX6WExPaBUNJRspg==,Propiedad,2020-02-11,2020-09-25,2020-02-11,-34.742998799999995,-58.4115922,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Banfield,,,3.0,2.0,1.0,,59.0,Mensual,PH - Banfield Oeste,no paga
MZNrVOq+R2mfkwJd/zsuDA==,Propiedad,2020-05-10,2020-09-25,2020-05-10,-37.989427500000005,-57.56703420000001,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,,,,DEPARTAMENTO EN PH SIN EXPENSAS con opción cocheras - Quincho. A ESTRENAR,no paga
sQ51iUw9CpF23bg8ryHpNQ==,Propiedad,2020-08-11,2020-10-03,2020-08-11,-34.633367,-58.356354,Argentina,Capital Federal,Boca,,,,4.0,3.0,1.0,104.0,85.0,,VENTA PH 3 AMB CON PATIO + DEPTO 1 AMB EN LA BOCA!,no paga
B9HNDyWa1RHQc1bQ1r8wsQ==,Propiedad,2020-07-10,2020-08-13,2020-07-10,-34.6166414,-58.4310895,Argentina,Capital Federal,Caballito,,,,5.0,4.0,3.0,235.0,175.0,Mensual,SIN EXPENSAS. Ph tipo casa de 5 ambientes con terraza y dependencia a la venta en Caballito,no paga
zxjmm7Bs5neBNtVAIOqRPQ==,Propiedad,2020-03-13,9999-12-31,2020-03-13,-38.3452204204,-57.99289325,Argentina,Buenos Aires Costa Atlántica,Mar del Sur,,,,3.0,2.0,1.0,,,,Casa en Centro de Mar del Sud,no paga
WiPNRviLC0krGdGcJdSsIw==,Propiedad,2019-11-14,2020-07-29,2019-11-14,,,Argentina,Buenos Aires Interior,General Pueyrredón,Sierra de los Padres,,,6.0,4.0,3.0,1000.0,160.0,,SIERRA DE LOS PADRES - VENTA CON FINANCIACION - DOS UNIDADES EMPLAZADAS SOBRE LOTE DE 1.000 m2 - PERMUTA POR C,no paga
rOycg0PF9ATVovZUxwV0bw==,Propiedad,2019-10-13,9999-12-31,2019-10-13,,,Argentina,Bs.As. G.B.A. Zona Norte,,,,,5.0,,3.0,200.0,200.0,Mensual,PH - Los Cardales,no paga
+ckEDzIq/bniFVwyNAvNmA==,Propiedad,2019-12-01,2019-12-01,2019-12-01,-34.458877,-58.530177,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Beccar,,,8.0,4.0,3.0,343.0,479.0,Mensual,"PH, LOCAL Y 2 DEPARTAMENTOS VENTA BECCAR RETASADO!",no paga
yPXBgEmECDOofvaYUZTbCA==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.7110608429,-58.4078398714,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,3.0,2.0,1.0,,,,Departamento Tipo Casa en Venta en Lanus Oeste,no paga
GWL3Ik0U5ipH9hMwgTOAdw==,Propiedad,2020-07-25,9999-12-31,2020-07-25,-34.540977000000005,-58.509901,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Florida Oeste,,,3.0,2.0,1.0,66.0,46.0,,VENTA PH 3 AMBIENTES VICENTE LOPEZ PATIO PARRILLA,no paga
okX+34EY3l2DbxWYXxztBQ==,Propiedad,2020-08-05,2020-10-24,2020-08-05,-34.666532700000005,-58.611197499999996,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Morón,,,3.0,2.0,1.0,70.0,70.0,Mensual,PH tipo Casa - Moron,no paga
4OxhMbIN+RzoqzB7j4bV2g==,Propiedad,2020-05-21,2020-06-22,2020-05-21,-37.9516636,-57.53692679999999,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,,,,LATORRE PROP. VENDE CASA DE 3 AMB CON PARQUE Y GARAGE,no paga
gdRpEhrMOS3C+RuhZVcg9g==,Propiedad,2020-03-11,9999-12-31,2020-03-11,-34.9180491757,-57.970624549300005,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,5.0,3.0,1.0,140.0,130.0,Mensual,PH al frente 2 dormitorios y cochera cubierta-140 mts 2 -SIN EXPENSAS- La Plata,no paga
fWg+PFUTWgpVHSWdz6eVBQ==,Propiedad,2020-05-26,9999-12-31,2020-05-26,-31.3719692,-64.51809300000001,Argentina,Córdoba,Villa Carlos Paz,,,,4.0,2.0,1.0,,,,VENDO CASA EN CARLOS PAZ STA CRUZ DEL LAGO,no paga
/4S4SjC+3xYjie6dshE9YA==,Propiedad,2020-02-11,2020-02-13,2020-02-11,-34.5919381183,-58.4217895615,Argentina,Capital Federal,Palermo,Palermo Soho,,,2.0,1.0,1.0,51.0,51.0,,Depto.tipo casa de 2 ambientes en Venta en Palermo soho,no paga
i0lCuWN0jZ2BXFE5+Jhibg==,Propiedad,2020-07-07,2020-08-24,2020-07-07,-34.610323,-58.496375,Argentina,Capital Federal,Villa del Parque,,,,2.0,1.0,1.0,85.0,41.0,,PH 2 1/2 AMBIETES VILLA DEL PARQUE DECK Y TERRAZA,no paga
GxHCZb0O5146DcT5x3Sijg==,Propiedad,2019-11-26,9999-12-31,2019-11-26,-34.5900795696,-58.51692069439999,Argentina,Capital Federal,Villa Devoto,,,,,2.0,1.0,91.0,124.0,,Ph sin expensas sobre Av.San Martin,no paga
73Jme0q9pzsbWwlnNHRPig==,Propiedad,2020-08-21,2020-09-02,2020-08-21,-34.654996000000004,-58.427839,Argentina,Capital Federal,Pompeya,,,,3.0,2.0,1.0,137.0,65.0,,PH 3 AMBIENTES CON TERRAZA OPORTUNIDAD,no paga
XQoiXrAgxTlN8ECBslAnAw==,Propiedad,2020-03-13,2020-04-28,2020-03-13,-34.6313041,-58.37389,Argentina,Capital Federal,Barracas,,,,4.0,4.0,1.0,109.0,99.0,Mensual,PH/Departamento - 4 Ambientes con Dependencia y Balcon - Barracas,no paga
QlDYx7dHLvsxxLLedbTNbQ==,Propiedad,2020-05-17,2020-05-27,2020-05-17,-40.1270844,-71.19533179999999,Argentina,Neuquén,,,,,7.0,4.0,3.0,,,,CASA DE LUJO EN CHAPELCO GOLF &amp; RESORT,no paga
4Vz2dUPEVLZWoBMtVm2G1g==,Propiedad,2020-08-21,2020-09-04,2020-08-21,-34.603517100000005,-58.383814799999996,Argentina,Capital Federal,San Nicolás,,,,5.0,,2.0,,151.0,Mensual,Oficina - San Nicolas,no paga
v+hhXdkWqNXErISJb6GKZg==,Propiedad,2020-06-08,9999-12-31,2020-06-08,-31.482935345500003,-64.5272099866,Argentina,Córdoba,San Antonio de Arredondo,,,,,,,,,,Casa a Terminar en San Antonio,no paga
xRWrr7CozKXQ5YPYgUobpg==,Propiedad,2019-08-29,2019-12-20,2019-08-29,-34.610704,-58.45386800000001,Argentina,Capital Federal,Caballito,,,,3.0,2.0,1.0,56.0,47.0,,PH TRES AMBIENTES C/PATIO EXC UBICACIÓN Y ESTADO,no paga
ih0ZiHoJEreSiDUHOPXX5g==,Propiedad,2020-03-05,2020-04-15,2020-03-05,-34.6446995,-58.5092989,Argentina,Capital Federal,Liniers,,,,3.0,2.0,1.0,112.0,84.0,Mensual,PH - Liniers,no paga
CdeSznOgpuXSOKYvxBbmTA==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.7190882245,-58.2709098571,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,2.0,,,,Casa PH en Venta en Quilmes Oeste,no paga
9zt9AWZr9+eZcQ6thwnIhw==,Propiedad,2020-03-21,9999-12-31,2020-03-21,,,Argentina,Córdoba,Córdoba,Centro,,,1.0,0.0,1.0,,,,VENTA EN POZO. ATENCION INVERSIONISTA. CENTRO,no paga
8qYo9kd9KemzaaQ+NskwhQ==,Propiedad,2020-06-19,9999-12-31,2020-06-19,,,Argentina,Santa Fe,Rosario,,,,5.0,3.0,2.0,,,,Casa 3 dormitorios - Fisherton - Amplia Luminosa -Con patio,no paga
orJT6WhoamN5yTg3phlZLA==,Propiedad,2020-05-06,2020-05-20,2020-05-06,-34.5705179,-58.4914578,Argentina,Capital Federal,Villa Urquiza,,,,2.0,1.0,2.0,84.0,60.0,,Venta de PH refaccionado a nuevo en Villa Urquiza,no paga
9brzp3Y6PN0nex+wuiUP0w==,Propiedad,2020-02-11,2020-08-05,2020-02-11,-31.435405499999998,-62.089478799999995,Argentina,Capital Federal,,,,,,4.0,4.0,,,,Vendo excelente casa con financiacion propia,no paga
bb75m7xBVn2OEJKJj0rg8w==,Propiedad,2020-09-01,2020-09-04,2020-09-01,-34.6481159,-58.60420429999999,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Haedo,,,2.0,1.0,1.0,68.0,,Mensual,PH - Haedo,no paga
ZiVhcePzeATxjHZ7DpI2RQ==,Propiedad,2020-02-17,2020-02-28,2020-02-17,-34.646271,-58.520164,Argentina,Capital Federal,Liniers,,,,3.0,,,91.0,,,Venta PH en Liniers Capital Federal Av. Larrazabal 300,no paga
hw235hVXWgV32RHT5oNOkw==,Propiedad,2020-02-03,2020-08-11,2020-02-03,-34.530158,-58.544077,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Villa Adelina,,,4.0,3.0,2.0,102.0,79.0,,VENTA Impecable PH 4 Ambientes c/ Terraza SIN EXP:,no paga
dg7t5M2u+SYiPHSM7hA0RA==,Propiedad,2020-08-11,9999-12-31,2020-08-11,-34.650817700000005,-58.515494700000005,Argentina,Capital Federal,Liniers,,,,3.0,2.0,1.0,,,,"Ph en Venta en Liniers, Capital federal U$S 168000",no paga
7Av2vt1jtcqhzW2wdH5fKQ==,Propiedad,2020-04-04,2020-08-19,2020-04-04,-34.7767955535,-58.3743113437,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Temperley,,,,4.0,2.0,,,,HERMOSO PH AL FRENTE,no paga
ZnxSF27t2r83+OuScYHEoQ==,Propiedad,2020-02-11,2020-02-13,2020-02-11,-34.6020458,-58.4439422,Argentina,Capital Federal,Villa Crespo,,,,5.0,4.0,2.0,149.0,149.0,,Depto.tipo casa de 5 ambientes en Venta en Villa crespo,no paga
bleliOS+pm+3VwbmtE89+A==,Propiedad,2020-06-10,9999-12-31,2020-06-10,,,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,Santos Lugares,,,2.0,1.0,1.0,42.0,42.0,,Ph 2 ambiente planta baja. Excelente esquina,no paga
sMQnVIZ1OkGEwARsAHtdIA==,Propiedad,2020-04-23,2020-06-22,2020-04-23,-34.631058,-58.400771999999996,Argentina,Capital Federal,Parque Patricios,,,,3.0,2.0,1.0,,,,PH 3 AMB. EXCELENTE ESTADO Y UBICACION 1RO X ESCALERA,no paga
5kElGZHw4r7jNBB9x8UIMQ==,Propiedad,2020-04-08,9999-12-31,2020-04-08,-34.7259747691,-58.4003587177,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,4.0,2.0,2.0,,,,Departamento Tipo Casa en Venta en Remedios de Escalada Oeste,no paga
tMEEurq1rwrIFlZ2vtU2pg==,Propiedad,2020-01-09,2020-06-05,2020-01-09,-38.061103100000004,-57.556935100000004,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,,1.0,140.0,65.0,Mensual,Casa - Mar Del Plata,no paga
lCTFU1NE1WonOAF4FqNW9g==,Propiedad,2020-04-16,2020-04-17,2020-04-16,-37.9994206,-57.5738188,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,,,,PH en block.,no paga
0wGB608Ysqk8LR3Elkhm+Q==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.7307792191,-58.2896170151,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Quilmes Oeste,no paga
SoOYaWcXgM1yLcly1lIaww==,Propiedad,2020-04-23,9999-12-31,2020-04-23,,,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Madero,,,3.0,2.0,1.0,,,,Av. San Martin   800 - U$D 95.000 - Tipo casa PH en Venta,no paga
BTI4sK3EU2G/IjYrWUEAhA==,Propiedad,2019-10-13,2019-12-23,2019-10-13,-34.4510904,-58.675087899999994,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Ricardo Rojas,,,6.0,4.0,2.0,520.0,120.0,,PH 2 casas sobre 400 mts de terreno,no paga
YGiXlbeXPR9oCGP/PUVpXg==,Propiedad,2020-03-21,2020-08-25,2020-03-21,-36.8955896,-60.3058865,Argentina,Buenos Aires Interior,Olavarría,,,,2.0,1.0,1.0,,,,Comodo dept Planta Baja,no paga
ms9L8d7lmY2YunoHA/8F6Q==,Propiedad,2020-05-30,9999-12-31,2020-05-30,-34.6456233,-58.522553,Argentina,Capital Federal,Liniers,,,,3.0,2.0,1.0,,,,"Ph en Venta en Liniers, Capital federal U$S 170000",no paga
WXD07QV9P1JF8QsA0zuADQ==,Propiedad,2020-07-04,2020-07-19,2020-07-04,-34.6097156,-58.4433275,Argentina,Capital Federal,Caballito,,,,4.0,3.0,2.0,114.0,114.0,,Depto.tipo casa de 4 ambientes en Venta en Cid campeador,no paga
L+V/elWLC2I/pDOW4UEPrQ==,Propiedad,2020-08-19,2020-08-25,2020-08-19,,,Argentina,Capital Federal,Palermo,Palermo Soho,,,4.0,3.0,3.0,210.0,164.0,,OPORTUNIDAD ! VENTA HERMOSOS PH DE 2 Y 3 DORMITORIOS! DESDE 450.000 USD HASTA 567000 USD,no paga
xvVA2VvFxnNGF/Df95joLg==,Propiedad,2020-02-01,2020-06-27,2020-02-01,-34.579522999999995,-58.477985,Argentina,Capital Federal,Villa Urquiza,,,,5.0,3.0,2.0,181.0,118.0,,Venta PH 5 ambientes balcón terraza Villa Urquiza,no paga
mg3z0+cNustQkm25hhmlcA==,Propiedad,2020-03-03,2020-04-16,2020-03-03,-38.003315016799995,-57.5771402774,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,5.0,3.0,2.0,,,,Pinos de Anchorena. Chalet reciclado.,no paga
