id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
154767,Central location/2min from Metro -  Fast WiFi,426566,Egle,Almagro,-34.62032,-58.41602,Entire home/apt,1256,5,31,29-08-2019,0.31,8,333
156189,Cute Apartment - WiFi & Pool !!,750896,Ariel,Almagro,-34.60282,-58.42862,Entire home/apt,3588,14,0,,,4,365
158056,PalermoSoho Excellent Location! steps from LaRural,758728,Mauricio,Palermo,-34.58259,-58.4213,Entire home/apt,2511,5,48,30-09-2019,0.57,12,365
159585,Apartment in Recoleta Juncal 2200,772165,Jorge,Recoleta,-34.59294,-58.40048,Entire home/apt,2691,3,12,03-09-2019,0.12,1,365
160611,Habitación en Las Cañitas,769336,Natalia,Palermo,-34.56533,-58.43481,Private room,7175,1,8,25-09-2017,0.24,1,365
160693,Room in the heart of SAN TELMO. Light!,769656,Daniel,San Telmo,-34.61893,-58.37242,Private room,658,7,0,,,5,364
161463,The Boss- 2 bedroom with balcony,319901,Ralf,Palermo,-34.58243,-58.42519,Entire home/apt,9567,2,132,10-11-2019,1.5,33,318
166699,#Lacasadelas13puertas,794376,PeHuén,Caballito,-34.6175,-58.43867,Private room,598,1,2,28-10-2019,0.92,2,365
166846,PENTHOUSE Duplex in Palermo with RooftopTerrace!!,794906,Jesse,Villa Crespo,-34.59324,-58.43819,Entire home/apt,5322,4,49,16-11-2019,0.48,4,295
168298,Boutique Central Apt in BuenosAires,802023,Ana,Balvanera,-34.6056,-58.3955,Entire home/apt,3588,3,18,30-11-2018,0.19,1,365
171661,Modern 1-bedroom w/balcony -Pool ♛,319901,Ralf,Palermo,-34.59721,-58.42347,Entire home/apt,4126,5,250,13-11-2019,2.58,33,281
172118,"Large  Palermo Soho Loft, Close to  All",791090,Milly,Palermo,-34.58806,-58.42109,Entire home/apt,6996,3,66,02-08-2019,0.67,1,253
172135,Recoleta full equipped Apartment,523775,Silvia  Diana,Recoleta,-34.58976,-58.3981,Entire home/apt,3348,3,62,15-08-2019,0.63,1,179
173681,Charming apt. in heart of Recoleta,829429,Winfred,Recoleta,-34.59432,-58.3939,Entire home/apt,1674,3,78,11-06-2019,0.8,1,358
174761,BIG ROOM IN BEAUTIFUL STYLE HOUSE,834898,Pablo,Barracas,-34.65224,-58.37744,Private room,1555,1,132,18-08-2019,1.32,2,297
174845,BALI /12 floor studio with balcony,319901,Ralf,Recoleta,-34.59452,-58.40384,Entire home/apt,3887,3,64,06-08-2019,0.66,33,337
175005,1 BR Apartment in Palermo Soho,836368,Daniele Y Fabricio,Palermo,-34.58658,-58.42524,Entire home/apt,1794,3,167,06-11-2019,1.67,4,337
175081,1 BR Apartment in Palermo,836368,Daniele Y Fabricio,Palermo,-34.5899,-58.42032,Entire home/apt,1495,3,126,04-11-2019,1.33,4,317
176318,San Telmo Vintage - Art Experience Fully Renovated,843196,Ivan,Monserrat,-34.61562,-58.36852,Entire home/apt,2810,4,146,17-11-2019,1.57,1,314
180692,Tango and Enjoyment of Buenos Aires,865765,Hector,Villa Urquiza,-34.57566,-58.48381,Private room,4185,5,0,,,1,365
181627,RENT APP ARTS ,870611,Pablo,Palermo,-34.58246,-58.41092,Private room,7773,30,37,09-11-2019,1.89,1,0
183454,Lovely & Modern Apartment in Palerm,878481,Silvia,Palermo,-34.58176,-58.40946,Entire home/apt,4185,7,21,07-11-2017,0.21,2,365
186005,Modern apartment in Downtown Buenos Aires,893209,Victoria,Retiro,-34.5975,-58.37666,Entire home/apt,3588,5,41,05-11-2019,0.42,3,357
188154,At the heart of San Telmo  Double,906277,Magdalena,San Telmo,-34.62182,-58.36916,Private room,2392,2,57,16-11-2019,0.6,3,358
189224,Double Room,906438,Mariel,Monserrat,-34.61474,-58.38681,Private room,1614,3,0,,,3,364
189706,Light Blue & Brown in PalermoSoho,915142,Alicia,Palermo,-34.58237,-58.42848,Entire home/apt,1555,7,102,21-11-2019,1.05,5,32
189867,♫ ♫ Harmony  - One-bedroom apartment,319901,Ralf,Recoleta,-34.59426,-58.40352,Entire home/apt,4783,3,51,30-07-2019,0.51,33,322
190829,Green Room,906438,Mariel,Monserrat,-34.61449,-58.38702,Private room,1674,3,5,12-10-2017,0.05,3,364
190830,Blue Room,906438,Mariel,Monserrat,-34.6148,-58.38693,Private room,1614,3,3,17-01-2013,0.03,3,365
190988,Beautiful apartment in Las Cañitas,320183,Hortensia,Palermo,-34.57014,-58.43176,Entire home/apt,8371,5,15,20-10-2019,0.18,4,350
191056,"Big sunny, central Studio ",923804,Annatina Luck,Monserrat,-34.61366,-58.38855,Entire home/apt,1614,10,10,26-02-2019,0.1,1,365
192259,DONDE VIVI (2) Room for Rent/ Habitacion.,645495,Viviana,Almagro,-34.60539,-58.42193,Private room,598,3,39,21-04-2019,0.39,2,281
192468,Beautiful Flat in the Sky of Bs.As.,864084,Leandro Ezequiel,Puerto Madero,-34.61227,-58.35992,Entire home/apt,5919,5,34,22-10-2019,0.45,1,328
194232,"Great Loft, Best Location (Palermo)",943202,Rocío,Palermo,-34.57619,-58.43631,Entire home/apt,2392,5,73,12-11-2019,0.73,1,140
194260,Private Loft near the subway - Corrientes Ave,201599,Marta,Balvanera,-34.60482,-58.40126,Entire home/apt,1315,120,17,29-12-2017,0.18,1,139
196386,"Stylish, Top Location, Doorman & Balcony",956144,Alfredo,Recoleta,-34.59153,-58.39268,Entire home/apt,4783,2,3,15-11-2019,0.1,9,66
196601,Bright apartment with terrace,893209,Victoria,San Nicolas,-34.60346,-58.377,Entire home/apt,2691,5,6,06-07-2019,0.09,3,365
196832,One Bedroom Apt on Lavalleja St.,120567,Pablo,Villa Crespo,-34.60344,-58.43803,Entire home/apt,3289,10,32,20-07-2019,0.34,2,338
197288,Beautiful studio in heart Recoleta,961397,Marisa,Recoleta,-34.59243,-58.3894,Entire home/apt,2990,30,1,22-02-2012,0.01,1,356
201859,NICE STUDIO IN RECOLETA,987581,Susana Marcela,Recoleta,-34.5866,-58.3961,Entire home/apt,1555,5,8,07-11-2018,0.08,1,58
202861,Gourgeous furnished apartment,114309,Gabriela,Recoleta,-34.59384,-58.41401,Entire home/apt,3169,5,2,01-04-2017,0.05,1,0
203340,Amazing view - GREAT Studio - Balcony,530261,Luciano,Palermo,-34.58104,-58.42544,Entire home/apt,4783,3,7,06-12-2018,0.07,24,348
204628,"Palermo Soho Apartment, Balcony Views",917480,Piper,Palermo,-34.58496,-58.42708,Entire home/apt,2392,4,62,24-11-2019,0.64,3,227
205745,Palermo Hollywood big priv Terrace ,1011896,Natalia,Palermo,-34.5796,-58.4303,Entire home/apt,5919,1,9,28-11-2017,0.09,15,365
205781,ART HOUSE PALERMO HOLLYWOOD 2 rooms,1011896,Natalia,Palermo,-34.57824,-58.42803,Entire home/apt,7713,1,19,22-04-2019,0.19,15,364
205821,"Great and sunny apartment, perfect location!",1005341,Laura Y José,Palermo,-34.57989,-58.42375,Entire home/apt,1794,4,17,09-11-2019,0.18,2,62
206738,ART HOUSE PALERMO HOLLYWOOD 3 rooms 8 to 12 people,1011896,Natalia,Palermo,-34.58028,-58.42801,Entire home/apt,12556,1,42,17-03-2019,0.43,15,359
207369,Modern studio - Cocktail Recoleta,319901,Ralf,Recoleta,-34.59329,-58.40497,Entire home/apt,3588,3,47,31-10-2019,0.48,33,347
210040,Bonito Studio in Palermo w/balcony,319901,Ralf,Palermo,-34.58111,-58.42466,Entire home/apt,4724,3,52,11-05-2019,0.55,33,328
217360,Duplex Recoleta Beruti,1122327,Maria,Recoleta,-34.59348,-58.40268,Entire home/apt,4724,4,16,22-04-2019,0.33,3,350
218781,Amazing Palermo Hollywood Loft A,161327,Mariano,Palermo,-34.57808,-58.43998,Entire home/apt,3887,4,64,01-09-2019,0.65,12,308
225905,in Style Recoleta Buenos Aires 1,36441,Robert,Recoleta,-34.597,-58.3912,Entire home/apt,3528,3,42,21-05-2019,0.44,2,360
227461,6 Luxury Suites for 12 people at Historic Mansion,1167817,Irina,Recoleta,-34.59353,-58.39748,Entire home/apt,53096,2,3,19-10-2019,0.04,10,359
227498,3 Fine apts. for 6 people Poetry Recoleta Mansion,1167817,Irina,Recoleta,-34.59435,-58.39574,Entire home/apt,27744,2,1,19-08-2018,0.06,10,307
227499,4 unique apts. for 8 people at Poetry,1167817,Irina,Recoleta,-34.59234,-58.39702,Entire home/apt,36115,2,7,23-01-2018,0.12,10,307
228138,Family Suite at Poetry Buenos Aires,1167817,Irina,Recoleta,-34.59241,-58.39647,Entire home/apt,12257,1,14,12-11-2019,0.17,10,344
228183,Terrace Suite at Poetry Recoleta,1167817,Irina,Recoleta,-34.59447,-58.39625,Entire home/apt,10165,1,15,22-04-2019,0.24,10,325
229571,Encantador Apartamento a pasos del Jardin Botanico,514200,Ceferina De Jesus,Palermo,-34.58324,-58.41815,Entire home/apt,5860,30,17,13-03-2017,0.18,2,348
231500,"Luxury 1BDR APT w/POOL,GYM, SEC @",1210391,Mariela,Palermo,-34.57633,-58.42071,Entire home/apt,5979,180,0,,,4,296
232393,Apartment in the heart of Recoleta,1215660,Alejandro,Recoleta,-34.58707,-58.39562,Entire home/apt,4783,1,0,,,2,365
232739,Amazing studio with pool in Palermo. Great views!,1005341,Laura Y José,Palermo,-34.58963,-58.4182,Entire home/apt,2093,7,16,11-08-2019,0.16,2,236
234002,LOVELY private room near Palermo,1225091,Mariana,Chacarita,-34.59158,-58.44547,Private room,1495,7,17,12-06-2017,0.23,1,240
235667,San Telmo Barracas Design District!,1105513,Luciano Or Julio,Barracas,-34.64383,-58.3776,Entire home/apt,4126,2,28,30-10-2019,0.55,6,338
236858,Hollywood Loft - Palermo,319901,Ralf,Palermo,-34.58318,-58.43246,Entire home/apt,5381,3,49,04-11-2019,0.51,33,300
238513,EXCLUSIVE LOFT IN PALERMO HOLLYWOOD,55825,Manuel,Palermo,-34.58153,-58.43334,Entire home/apt,2990,5,35,22-10-2019,0.36,3,314
238619,Best Recoleta´s Loft. Arch Designer,1192725,Claudio,Recoleta,-34.59321,-58.40081,Entire home/apt,2750,3,22,04-09-2019,0.24,1,162
239718,Amazing Studio - Pool,530261,Luciano,Palermo,-34.58808,-58.42147,Entire home/apt,4185,3,20,02-11-2019,0.21,24,331
239853,Beautiful Duplex Palermo Hollywood,1257968,Emmanuel,Palermo,-34.57855,-58.43244,Entire home/apt,3289,3,165,04-11-2019,1.68,1,361
240476,Bright & Modern Studio in Palermo,161327,Mariano,Palermo,-34.57649,-58.42462,Entire home/apt,2272,7,36,17-02-2015,0.37,12,363
243320,STUDIO PARA 4 PERS. EN PALERMO,1274087,Claudia,Villa Crespo,-34.59811,-58.43834,Entire home/apt,1973,7,1,17-11-2018,0.08,1,237
243373,Gorgeous Apartment-Best Location,1091499,Brooke,Monserrat,-34.61019,-58.37326,Entire home/apt,3887,3,126,14-08-2019,1.3,1,347
245895,Amazing view - GREAT Studio - Balcony,530261,Luciano,Palermo,-34.5813,-58.42544,Entire home/apt,4783,3,27,02-11-2019,0.28,24,351
248848,Department - District Retirement,1122551,Marcelo,San Nicolas,-34.59963,-58.37864,Entire home/apt,6278,3,0,,,1,365
250327,"Modern Appt. Buenos Aires, Recoleta",1311901,Lucas,Recoleta,-34.59046,-58.39808,Entire home/apt,2392,4,95,21-10-2019,0.97,3,176
253370,Beautiful Studio in Palermo,1330334,Fernando,Almagro,-34.60032,-58.41445,Entire home/apt,1674,2,86,22-05-2019,0.89,2,115
257083,Nice & Quiet Room in Palermo,126458,Adriana,Palermo,-34.57254,-58.43347,Private room,1196,4,600,24-11-2019,37.58,2,0
259745,Room @ lovely cultural center /best location in BA,78281,Nadia,Almagro,-34.60433,-58.41746,Private room,17938,2,95,30-08-2019,1,2,0
259843,Modern studio in front of park,878481,Silvia,Palermo,-34.5829,-58.40837,Entire home/apt,4185,4,22,07-01-2015,0.23,2,365
262285,Lovely bright apartment in Chacarita,1376040,Julia,Chacarita,-34.58461,-58.44592,Entire home/apt,1495,7,6,30-10-2019,0.08,4,291
264704,"PRIVATE BEDROOM KING BED,FOR ONE OR TWO, BATHROOM",1388769,Juan Y Josefina,Balvanera,-34.61734,-58.4004,Private room,957,5,47,25-08-2019,0.48,7,234
264769,Sunrise River View 1-bedroom in Palermo,319901,Ralf,Palermo,-34.58082,-58.42296,Entire home/apt,6577,2,39,28-08-2019,0.42,33,222
266984,PALERMO.Las Canitas Spacious Studio,1400016,Laura Dwellaway,Palermo,-34.57215,-58.43078,Entire home/apt,1495,5,28,23-04-2019,0.4,2,273
267883,charming and fresh old style studio,1404477,Juan Martin,Balvanera,-34.60211,-58.39462,Entire home/apt,4664,7,29,13-11-2019,1.88,1,0
268446,PRIVATE BEDROOM  QUEEN BED plus one SINGLE BED,1388769,Juan Y Josefina,Balvanera,-34.61815,-58.40001,Private room,957,5,75,19-05-2019,0.78,7,230
269115,"In the heart of Palermo, Soho Point",1409800,Mariano,Palermo,-34.59039,-58.42791,Entire home/apt,3289,1,40,10-11-2019,0.43,33,364
269753,Sunny Studio Close to San Telmo,407702,Ruy,Monserrat,-34.61484,-58.38271,Entire home/apt,2332,2,337,04-11-2019,3.47,7,365
275832,Studio in Buenos Aires,1441510,Belén,Balvanera,-34.60625,-58.39294,Private room,2990,6,0,,,1,365
275933,Two bedrooms in Palermo Chico,419383,Mariana Y Sebas,Palermo,-34.57999,-58.4078,Entire home/apt,5979,3,80,10-11-2019,0.85,9,338
277754,Studio #Best Location #Monthly discount #WIFI+A/C,1450121,Juan,Recoleta,-34.59463,-58.40467,Entire home/apt,1435,14,17,29-08-2019,0.2,1,310
278433,Art House Palermo 2 rooms,1011896,Natalia,Palermo,-34.57835,-58.42913,Entire home/apt,10763,1,8,21-04-2019,0.09,15,356
278637,PALERMO HOLLYWOOD LOFT,1011896,Natalia,Palermo,-34.57959,-58.42925,Entire home/apt,4783,1,3,05-03-2019,0.03,15,365
280564,LOFT Beautiful & cosy w/terrace ! Palermo - 72 mt2,1462651,Manuel,Palermo,-34.57845,-58.43065,Entire home/apt,2212,4,7,17-07-2019,0.1,1,137
281131,In Style Recoleta Buenos Aires,36441,Robert,Recoleta,-34.59618,-58.39148,Entire home/apt,4066,3,50,24-07-2018,0.52,2,359
281173,"23rd floor, Great view, Next to UB",1464508,Ian,Palermo,-34.56571,-58.44036,Private room,718,3,3,28-03-2016,0.07,1,363
281216,PRIVATE AND INDEPENDENT ROOM FULL,1354852,Pablo,Almagro,-34.60189,-58.41409,Private room,1734,4,0,,,1,365
281785,Stay at Tango's academies heart.  Metro station,529048,Emilce & Esther,Almagro,-34.59949,-58.41699,Entire home/apt,1913,3,82,03-11-2019,0.84,1,314
281839,"In the heart of Palermo, Soho Point",1409800,Mariano,Palermo,-34.59141,-58.42803,Hotel room,3289,1,15,03-11-2019,0.16,33,365
284823,Great 3 guests Buenos Aires Soho,1482817,Lorena,Palermo,-34.58495,-58.42801,Entire home/apt,1555,3,35,08-11-2019,0.38,42,49
285160,Espectacular Depto in Belgrano ,1484394,Julia,Coghlan,-34.56404,-58.47646,Private room,3588,7,0,,,1,365
286518,Beautiful Recoleta Apt A/C Subway,1481704,Sam,Recoleta,-34.59168,-58.40358,Entire home/apt,3408,14,1,16-01-2014,0.01,1,365
286683,2 bedroom apt in  Palermo Hollywood,440881,Lee,Palermo,-34.58236,-58.43515,Entire home/apt,3109,4,49,16-07-2019,0.56,1,358
287215,APARTMENT IN  PARIS DE BUENOS AIRES,1494225,Feli,Recoleta,-34.5926,-58.39264,Entire home/apt,3289,2,314,05-11-2019,3.26,1,348
287756,Cómodo studio ubicado en el corazón de Palermo Soho,1409800,Mariano,Palermo,-34.58979,-58.42887,Entire home/apt,3707,1,46,14-11-2019,0.48,33,352
288076,Sgle Room Palermo Viejo B&B w/Bath,50994,Ariel,Palermo,-34.59376,-58.42903,Private room,2392,1,4,19-05-2015,0.06,7,360
288861,"Arty, chic and antique in Recoleta",1011896,Natalia,Retiro,-34.59768,-58.38452,Entire home/apt,14948,2,1,30-12-2013,0.01,15,365
290421,Tu propia casa en Palermo Soho,1538637,Ilana,Palermo,-34.58559,-58.4248,Entire home/apt,2392,5,9,26-03-2019,0.15,9,365
292830,"HABIT. BIG, BRIGHT AND PRIVATE",1515818,Maria Victoria,Balvanera,-34.61172,-58.41118,Private room,1495,6,0,,,1,365
292877,"Lovely Private Room,  Palermo Soho",1516002,Maria Agustina,Palermo,-34.59115,-58.42319,Private room,1913,3,10,27-12-2016,0.1,6,365
298002,Impecable studio in Palermo Soho A,1538637,Ilana,Palermo,-34.58652,-58.42512,Entire home/apt,4066,4,41,05-04-2019,0.43,9,306
298494,Impeccable studio in Palermo Soho B,1538637,Ilana,Palermo,-34.58697,-58.42433,Entire home/apt,2332,4,32,06-03-2019,0.34,9,306
299360,"Beautiful apartment, big, spacious",1409800,Mariano,Palermo,-34.59207,-58.41525,Entire home/apt,9567,1,10,16-05-2015,0.11,33,0
301727,Equipped & Serviced Suite for Family / Group,1554264,Recepcionistas,Monserrat,-34.61072,-58.38225,Entire home/apt,2691,1,49,14-10-2019,1.05,3,347
302722,Chic Studio Apartment in Palermo!,1558866,Vero,Palermo,-34.58065,-58.40497,Entire home/apt,3289,3,15,23-12-2017,0.16,1,333
305215,"Great ART HOUSE, Palermo Hollywood",1011896,Natalia,Palermo,-34.57829,-58.43092,Private room,2990,1,18,04-11-2018,0.28,15,365
305216,"Art House, terrace up to 14 to 20 people",1011896,Natalia,Palermo,-34.57822,-58.42952,Entire home/apt,59792,1,37,10-11-2019,0.58,15,344
305313,Feel free at a nice apartment!!!,1570656,Andres,Parque Patricios,-34.62998,-58.39582,Private room,1016,4,27,02-05-2018,0.28,2,365
306194,Nice 2bdr apartment in Buenos Aires,737924,Gabriel,Palermo,-34.5891,-58.41062,Entire home/apt,2870,2,13,27-10-2018,0.15,5,239
306622,Largest Faena Hotel Suite on market,609342,Sharon,Puerto Madero,-34.61423,-58.3622,Entire home/apt,17579,4,21,27-01-2019,0.26,1,354
307438,Huge Studio 43mt Downtown IT  ,1581759,Juan,San Nicolas,-34.60031,-58.38902,Entire home/apt,1674,5,2,08-04-2014,0.03,1,0
307695,Relaxation of the B & B milonguero,500210,Luciano,Balvanera,-34.60292,-58.40068,Private room,1555,2,4,24-11-2018,0.04,4,0
307696,"B&B ""Tucuman 2430"" 2 rooms/ 4 guest",500210,Luciano,Balvanera,-34.60299,-58.40045,Private room,4724,2,3,12-02-2019,0.06,4,0
308319,PRIVATE BEDROOM SINGLE BED,1388769,Juan Y Josefina,Balvanera,-34.61814,-58.40099,Private room,718,5,39,04-08-2018,0.44,7,232
308320,"SUITE, QUEEN BED, CLOSET AND PRIVATE BATHROOM",1388769,Juan Y Josefina,Balvanera,-34.6172,-58.39957,Private room,897,5,21,27-07-2019,0.22,7,257
308687,room for rent the best Belgrano,506505,Graciela,Colegiales,-34.56951,-58.45288,Private room,1076,30,0,,,3,362
309424,"Chic Palermo Soho House - 5Bdr, Patio/Terrace",1591202,Daniel And Maria,Palermo,-34.58845,-58.43264,Entire home/apt,12556,2,213,06-11-2019,2.28,2,286
309428,San Telmo - depto con estilo y luz,1454415,Ura,Monserrat,-34.61649,-58.3799,Entire home/apt,2691,3,95,12-11-2019,1.12,1,332
310636,Broad modern Flat in Palermo Las Cañitas,111013,Daniel,Palermo,-34.56981,-58.43766,Entire home/apt,2392,7,3,06-10-2018,0.04,2,0
314655,Altos de Juncal RECOLETA 35m2 2 pax,411077,Luz,Retiro,-34.59367,-58.37898,Entire home/apt,2810,3,21,13-09-2019,0.32,9,365
315790,Double Room or Twin Room In Palermo Soho,1621752,Luba,Palermo,-34.58892,-58.42168,Private room,2272,1,61,18-11-2019,0.65,3,364
316045,Excelent Studio Palermo Hollywood,1621693,Romina,Palermo,-34.57892,-58.43473,Entire home/apt,5680,3,1,01-04-2012,0.01,2,365
316228,A Balcony in the Sky Bs As Live Hotel Palermo,3771282,Max,Palermo,-34.57856,-58.43725,Entire home/apt,7474,2,6,15-10-2019,0.13,35,293
316251,"Sunny & great Palermo, Best Value",559463,Martin,Palermo,-34.59375,-58.43,Entire home/apt,1794,2,22,02-07-2018,0.26,5,326
317484,Single Room in Palermo Soho,1621752,Luba,Palermo,-34.59074,-58.42155,Private room,1315,1,142,24-11-2019,1.51,3,365
317486,Single Suite in Palermo Soho,1621752,Luba,Palermo,-34.58924,-58.42134,Private room,1375,1,153,24-11-2019,1.63,3,365
317509,Comfortable house in Buenos Aires,1624246,Sandra,Villa Urquiza,-34.57933,-58.48522,Private room,2691,1,3,01-01-2014,0.04,2,364
317759,"Ruhig, schön, zentral.",1569462,Eleonora,Balvanera,-34.61215,-58.40142,Entire home/apt,1315,4,66,22-02-2019,0.79,4,318
320718,PALERMO SOHO - High Quality Design,1638132,Michael,Palermo,-34.58187,-58.42673,Entire home/apt,5381,3,4,15-04-2016,0.07,1,53
320980,Modern apartment in Brand New Condo,3771282,Max,Palermo,-34.57783,-58.43725,Entire home/apt,8969,3,0,,,35,365
321644,Bedroom with private terrace and swimming pool,1647057,La Casa De Los Pájaros,Chacarita,-34.58488,-58.45399,Hotel room,4185,2,35,05-03-2019,0.37,5,358
322509,Sunny Studio in Palermo Hollywood,1333525,Mar,Palermo,-34.57722,-58.43472,Entire home/apt,2392,2,125,21-10-2019,1.32,13,210
322936,Cooool room in penthouse in Palermo,1653357,Ariel,Palermo,-34.59062,-58.41544,Private room,1136,2,35,11-11-2019,0.38,3,324
322956,"Loft,  Almagro/Palermo",1653462,Andrea Alicia,Almagro,-34.60175,-58.41929,Entire home/apt,3468,3,12,15-02-2018,0.15,7,364
323488,Cozy studio in the heart of Palermo,1655817,Silvia,Palermo,-34.58699,-58.42968,Entire home/apt,2990,2,40,06-05-2018,0.53,1,365
325631,Central to Everything between palermo and Recoleta,576398,Florencia,Recoleta,-34.59139,-58.41153,Entire home/apt,4783,2,337,23-11-2019,3.57,2,160
327171,"Private room and Toilette + Tango, for WOMEN",1675093,Cintia,Caballito,-34.61873,-58.43225,Private room,718,1,56,07-10-2019,0.59,3,219
327888,::Private Terrace-Big bright studio-Top Location::,1675731,Alejandra,San Telmo,-34.61994,-58.37259,Entire home/apt,3946,2,235,12-11-2019,2.8,1,137
329422,Relax in Buenos Aires for 2 persons,500210,Luciano,Balvanera,-34.60158,-58.40023,Private room,1315,2,0,,,4,84
330083,Habitación en Palermo Soho Tango.,1685810,Maria,Palermo,-34.58952,-58.42306,Private room,957,1,115,31-10-2019,1.23,5,280
330153,Habitacio a la  calle,1683379,Maria Alejanadra,San Cristobal,-34.62341,-58.40474,Private room,2093,1,0,,,1,365
331371,"Bright loft, Palermo/Villa Crespo",1689718,Francesca,Villa Crespo,-34.59285,-58.4419,Entire home/apt,1555,3,22,08-08-2016,0.24,1,345
333282,Lovely Double Bedroom. Private WC,1698050,Laura,San Nicolas,-34.59929,-58.37899,Private room,2392,2,22,28-07-2016,0.23,1,365
333497,Room close to everythin (Website hidden by Airbnb),1699029,Juan Manuel,Balvanera,-34.60872,-58.39567,Private room,3588,2,0,,,1,365
333734,Recoleta. Studio. 2 people. New!!,805950,Isabel,Recoleta,-34.59461,-58.40422,Entire home/apt,4185,3,18,13-10-2019,0.2,6,0
335297,22 - Beautiful view & Great Location! A/C Wi-Fi LCD!,836680,Marco,Palermo,-34.57575,-58.4339,Entire home/apt,2870,2,12,06-10-2019,0.14,3,337
335575,Charming Bedroom with private terrace and pool,1647057,La Casa De Los Pájaros,Chacarita,-34.58546,-58.45234,Private room,3289,2,47,02-11-2019,0.5,5,314
