,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2816,2016-12-08,Albury,11.5,29.7,0.0,,,WNW,63.0,SSE,W,6.0,39.0,51.0,86.0,1003.3,1000.5,,8.0,21.7,16.4,No,No
2817,2016-12-09,Albury,9.9,21.0,1.0,,,W,46.0,WSW,SW,28.0,28.0,54.0,37.0,1012.6,1014.9,,,14.0,19.4,No,No
2818,2016-12-10,Albury,7.5,26.9,0.0,,,S,30.0,SSE,SSW,6.0,13.0,56.0,32.0,1021.6,1018.6,,,15.9,25.2,No,No
2819,2016-12-11,Albury,10.7,29.8,0.0,,,SSW,31.0,SSE,S,9.0,15.0,57.0,27.0,1021.2,1018.3,,,19.2,27.8,No,No
2820,2016-12-12,Albury,11.7,33.0,0.0,,,W,31.0,SSE,SSW,7.0,15.0,57.0,24.0,1020.7,1016.4,,,20.6,31.0,No,No
2821,2016-12-13,Albury,13.4,37.2,0.0,,,NNW,52.0,ESE,W,9.0,30.0,51.0,11.0,1014.0,1008.2,,,21.7,35.9,No,No
2822,2016-12-14,Albury,20.4,26.9,0.4,,,W,35.0,ENE,W,6.0,20.0,65.0,40.0,1008.2,1010.2,5.0,,23.1,24.1,No,No
2823,2016-12-15,Albury,13.8,29.8,0.0,,,NNE,33.0,SE,E,17.0,11.0,51.0,28.0,1013.8,1011.3,,,19.0,28.1,No,No
2824,2016-12-16,Albury,16.0,22.7,5.2,,,NNE,22.0,SSE,NE,7.0,11.0,93.0,66.0,1010.7,1007.8,5.0,8.0,17.3,21.6,Yes,No
2825,2016-12-17,Albury,17.3,28.5,0.0,,,W,56.0,NNE,W,6.0,31.0,72.0,20.0,1007.2,1007.1,8.0,,21.9,28.0,No,No
2826,2016-12-18,Albury,9.0,26.3,0.0,,,W,35.0,SSW,ESE,15.0,13.0,40.0,22.0,1019.1,1016.7,,,15.3,24.0,No,No
2827,2016-12-19,Albury,10.3,29.5,0.0,,,NE,37.0,E,NW,11.0,13.0,52.0,27.0,1018.5,1012.5,,,19.6,27.5,No,No
2828,2016-12-20,Albury,13.1,29.6,0.0,,,WSW,39.0,ESE,SSE,6.0,7.0,67.0,50.0,1006.6,1006.5,2.0,,17.8,25.7,No,No
2829,2016-12-21,Albury,9.7,28.3,1.2,,,ESE,44.0,NW,WSW,6.0,20.0,47.0,28.0,1013.3,1012.7,,,19.5,26.8,Yes,No
2830,2016-12-22,Albury,14.1,31.4,0.0,,,SE,22.0,SE,SSE,13.0,11.0,47.0,29.0,1016.9,1013.3,,,21.3,30.0,No,No
2831,2016-12-23,Albury,15.4,35.3,0.0,,,ENE,33.0,NE,NNW,19.0,11.0,49.0,28.0,1015.9,1010.9,,1.0,24.5,32.0,No,No
2832,2016-12-24,Albury,17.5,34.0,0.0,,,NE,48.0,NE,WNW,20.0,11.0,49.0,69.0,1013.6,1011.7,7.0,4.0,27.8,23.5,No,No
2833,2016-12-25,Albury,15.9,35.6,1.6,,,ENE,33.0,SSE,N,7.0,17.0,58.0,25.0,1015.3,1011.8,,,23.8,34.4,Yes,No
2834,2016-12-26,Albury,17.6,36.5,0.0,,,SW,48.0,NNE,N,11.0,19.0,45.0,26.0,1012.0,1008.3,,1.0,28.0,34.0,No,No
2835,2016-12-27,Albury,20.9,31.5,2.0,,,SE,37.0,SE,SE,17.0,22.0,88.0,55.0,1012.6,1009.6,,,21.9,28.3,Yes,No
2836,2016-12-28,Albury,21.9,35.6,0.0,,,NW,50.0,NNE,NW,20.0,28.0,50.0,26.0,1008.2,1004.9,,,28.1,34.4,No,No
2837,2016-12-29,Albury,22.0,27.7,3.8,,,E,28.0,SE,E,6.0,15.0,93.0,66.0,1007.4,1005.5,,,22.9,26.7,Yes,No
2838,2016-12-30,Albury,22.8,32.1,3.2,,,W,65.0,N,NW,20.0,28.0,85.0,62.0,1002.5,999.2,,,24.3,30.6,Yes,No
2839,2016-12-31,Albury,15.9,33.1,4.4,,,W,35.0,SE,WSW,6.0,15.0,54.0,25.0,1004.9,1003.4,,,22.6,30.9,Yes,No
5597,2016-07-01,BadgerysCreek,2.9,16.1,0.0,,,SW,52.0,,WSW,0.0,19.0,59.0,42.0,1015.8,1016.6,,,11.3,15.8,No,No
5598,2016-07-02,BadgerysCreek,1.9,17.3,0.0,,,SW,26.0,,SW,0.0,13.0,85.0,46.0,1025.7,1023.4,,,9.2,16.6,No,No
5599,2016-07-03,BadgerysCreek,-0.1,17.6,0.0,,,NNE,13.0,,NNE,0.0,6.0,100.0,42.0,1026.7,1022.3,,,6.6,16.9,No,No
5600,2016-07-04,BadgerysCreek,-1.9,14.3,0.0,,,N,11.0,WSW,NE,2.0,4.0,100.0,53.0,1020.8,1016.0,,,5.1,13.7,No,No
5601,2016-07-05,BadgerysCreek,3.6,16.1,4.2,,,NW,30.0,NNW,WSW,2.0,4.0,100.0,83.0,1011.7,1006.1,,,7.8,14.9,Yes,No
5602,2016-07-06,BadgerysCreek,6.9,17.3,0.2,,,W,57.0,N,WSW,7.0,24.0,56.0,56.0,1004.1,1003.7,,,13.6,15.2,No,No
5603,2016-07-07,BadgerysCreek,12.4,18.1,0.4,,,SW,46.0,SW,SSW,17.0,17.0,94.0,75.0,1016.2,1017.0,,,13.8,15.9,No,No
5604,2016-07-08,BadgerysCreek,11.2,16.5,1.4,,,S,20.0,SW,NE,9.0,2.0,97.0,96.0,1020.4,1018.7,,,12.5,14.0,Yes,No
5605,2016-07-09,BadgerysCreek,7.8,17.8,1.6,,,WSW,19.0,SW,S,9.0,2.0,88.0,74.0,1023.6,1022.5,,,12.2,14.9,Yes,No
5606,2016-07-10,BadgerysCreek,8.5,18.8,0.4,,,NE,22.0,SW,NNE,9.0,13.0,100.0,64.0,1025.2,1020.6,,,13.2,17.6,No,No
5607,2016-07-11,BadgerysCreek,9.6,19.9,0.0,,,NW,63.0,N,N,9.0,26.0,96.0,54.0,1014.6,1010.2,,,12.4,19.2,No,No
5608,2016-07-12,BadgerysCreek,8.4,20.0,0.0,,,W,56.0,WNW,NW,17.0,35.0,48.0,32.0,1010.2,1007.3,,,15.9,18.0,No,No
5609,2016-07-13,BadgerysCreek,7.0,13.6,0.0,,,WSW,59.0,W,W,20.0,30.0,44.0,35.0,1018.8,1019.6,,,10.5,12.9,No,No
5610,2016-07-14,BadgerysCreek,0.3,16.7,0.0,,,W,39.0,NNE,WSW,4.0,13.0,76.0,32.0,1029.7,1025.9,,,7.0,16.1,No,No
5611,2016-07-15,BadgerysCreek,-0.5,18.1,0.0,,,SW,19.0,NNE,S,4.0,4.0,80.0,40.0,1030.5,1027.1,,,8.8,17.0,No,No
5612,2016-07-16,BadgerysCreek,1.1,18.9,0.0,,,E,17.0,,ENE,0.0,6.0,100.0,59.0,1033.4,1030.2,,,7.2,17.6,No,No
5613,2016-07-17,BadgerysCreek,7.2,20.4,0.8,,,NNE,20.0,SW,N,6.0,11.0,100.0,65.0,1031.4,1026.9,,,13.2,18.5,No,No
5614,2016-07-18,BadgerysCreek,4.2,24.4,0.2,,,WNW,28.0,,WNW,0.0,19.0,100.0,48.0,1024.8,1019.7,,,8.4,23.7,No,No
5615,2016-07-19,BadgerysCreek,8.2,25.2,0.0,,,N,17.0,NNW,N,2.0,7.0,100.0,57.0,1021.8,1019.2,,,13.0,24.1,No,No
5616,2016-07-20,BadgerysCreek,13.0,16.4,19.0,,,S,28.0,SSW,WSW,11.0,7.0,100.0,100.0,1020.3,1018.7,,,15.6,15.9,Yes,No
5617,2016-07-21,BadgerysCreek,11.7,19.9,13.2,,,SW,19.0,SW,SE,9.0,6.0,98.0,76.0,1020.1,1015.6,,,15.0,18.6,Yes,No
5618,2016-07-22,BadgerysCreek,8.0,25.7,0.0,,,NW,57.0,N,NW,15.0,31.0,100.0,51.0,1008.6,1001.2,,,15.1,24.8,No,No
5619,2016-07-23,BadgerysCreek,13.1,17.1,3.2,,,W,65.0,WNW,W,31.0,31.0,45.0,36.0,1003.9,1004.2,,,13.8,16.1,Yes,No
5620,2016-07-24,BadgerysCreek,2.6,14.4,0.0,,,NW,28.0,NNW,WSW,7.0,17.0,78.0,42.0,1016.0,1012.3,,,5.5,13.6,No,No
5621,2016-07-25,BadgerysCreek,1.0,17.0,0.0,,,WNW,44.0,WNW,W,24.0,19.0,55.0,41.0,1012.2,1012.0,,,12.6,16.1,No,No
5622,2016-07-26,BadgerysCreek,7.7,19.3,0.0,,,WNW,39.0,S,WNW,6.0,20.0,63.0,34.0,1014.3,1013.0,,,13.4,18.3,No,No
5623,2016-07-27,BadgerysCreek,6.5,18.1,0.0,,,WNW,50.0,N,WSW,15.0,20.0,56.0,43.0,1012.3,1013.9,,,15.1,17.1,No,No
5624,2016-07-28,BadgerysCreek,2.3,19.6,0.0,,,SW,24.0,SW,NNW,11.0,6.0,68.0,45.0,1024.2,1020.6,,,11.2,18.9,No,No
5625,2016-07-29,BadgerysCreek,1.2,18.5,0.0,,,WSW,31.0,,WSW,0.0,20.0,81.0,40.0,1023.2,1018.1,,,9.1,18.2,No,No
5626,2016-07-30,BadgerysCreek,2.4,19.3,0.0,,,NNE,20.0,,N,0.0,9.0,79.0,52.0,1023.5,1020.0,,,10.3,18.3,No,No
5627,2016-07-31,BadgerysCreek,6.1,20.6,0.0,,,S,20.0,N,SW,4.0,9.0,100.0,42.0,1018.2,1015.3,,,9.2,19.9,No,No
5628,2016-08-01,BadgerysCreek,7.0,15.9,0.0,,,W,11.0,SSE,,2.0,0.0,81.0,77.0,1017.5,1012.9,,,12.3,14.9,No,No
5629,2016-08-02,BadgerysCreek,7.8,14.0,0.2,,,S,37.0,SSE,SW,6.0,13.0,100.0,100.0,1014.0,1014.8,,,11.9,9.5,No,No
5630,2016-08-03,BadgerysCreek,8.7,14.8,16.6,,,SSW,46.0,SSW,S,20.0,19.0,83.0,66.0,1018.8,1018.7,,,11.2,14.0,Yes,No
5631,2016-08-04,BadgerysCreek,9.8,16.5,0.0,,,S,44.0,SSW,SSW,24.0,22.0,85.0,67.0,1024.9,1025.7,,,11.0,14.0,No,No
5632,2016-08-05,BadgerysCreek,7.8,16.3,3.2,,,SW,26.0,SW,SSE,13.0,11.0,82.0,70.0,1031.0,1028.2,,,11.8,14.5,Yes,No
5633,2016-08-06,BadgerysCreek,6.0,17.0,0.0,,,ESE,19.0,SW,E,6.0,11.0,88.0,66.0,1029.1,1026.4,,,11.5,15.5,No,No
5634,2016-08-07,BadgerysCreek,7.7,18.3,0.0,,,S,31.0,SSW,E,2.0,11.0,97.0,61.0,1027.3,1024.5,,,11.7,16.6,No,No
5635,2016-08-08,BadgerysCreek,3.6,19.4,1.4,,,SSW,15.0,WSW,SE,11.0,7.0,97.0,46.0,1026.4,1022.5,,,10.0,17.7,Yes,No
5636,2016-08-09,BadgerysCreek,2.2,18.1,0.0,,,W,15.0,WSW,NNE,2.0,7.0,100.0,55.0,1022.9,1017.7,,,8.0,17.0,No,No
5637,2016-08-10,BadgerysCreek,7.0,25.0,0.0,,,NW,43.0,N,WNW,13.0,20.0,71.0,35.0,1015.7,1011.1,,,15.5,24.6,No,No
5638,2016-08-11,BadgerysCreek,5.0,19.4,0.0,,,W,35.0,NW,WSW,6.0,20.0,56.0,35.0,1018.8,1017.2,,,14.3,18.6,No,No
5639,2016-08-12,BadgerysCreek,1.0,17.8,0.0,,,NNE,24.0,WNW,NNE,2.0,13.0,62.0,41.0,1024.4,1019.3,,,9.7,16.7,No,No
5640,2016-08-13,BadgerysCreek,4.6,19.6,0.0,,,SW,33.0,WSW,WSW,15.0,20.0,56.0,37.0,1022.5,1020.2,,,13.6,19.1,No,No
5641,2016-08-14,BadgerysCreek,2.3,19.8,0.0,,,ESE,26.0,W,E,6.0,7.0,77.0,48.0,1028.0,1026.9,,,12.9,18.7,No,No
5642,2016-08-15,BadgerysCreek,3.2,20.4,0.0,,,NNE,24.0,,NNE,0.0,9.0,94.0,50.0,1032.8,1029.2,,,9.8,20.0,No,No
5643,2016-08-16,BadgerysCreek,3.8,22.5,0.0,,,NE,17.0,NE,N,4.0,7.0,100.0,43.0,1030.9,1025.2,,,10.9,22.3,No,No
5644,2016-08-17,BadgerysCreek,3.1,23.9,0.0,,,WNW,24.0,NNW,W,2.0,7.0,94.0,35.0,1026.5,1021.8,,,11.6,23.6,No,No
5645,2016-08-18,BadgerysCreek,4.9,23.3,0.0,,,NNE,19.0,,ENE,0.0,9.0,75.0,36.0,1024.4,1020.1,,,14.1,22.4,No,No
5646,2016-08-19,BadgerysCreek,3.4,23.5,0.0,,,NW,46.0,NE,NNW,4.0,24.0,89.0,38.0,1019.9,1013.4,,,11.7,21.2,No,No
5647,2016-08-20,BadgerysCreek,6.8,17.5,0.4,,,WNW,41.0,WSW,WSW,7.0,24.0,60.0,41.0,1015.5,1014.3,,,13.1,15.8,No,No
5648,2016-08-21,BadgerysCreek,0.8,19.6,0.0,,,W,28.0,NNE,W,7.0,7.0,72.0,40.0,1020.0,1016.3,,,10.4,19.1,No,No
5649,2016-08-22,BadgerysCreek,4.5,13.6,0.0,,,N,46.0,WSW,WNW,6.0,9.0,75.0,90.0,1017.1,1015.2,,,11.5,9.8,No,No
5650,2016-08-23,BadgerysCreek,3.6,16.7,5.6,,,WSW,31.0,W,SE,11.0,9.0,81.0,61.0,1014.6,1013.2,,,12.2,15.7,Yes,No
5651,2016-08-24,BadgerysCreek,10.0,12.4,0.0,,,WSW,41.0,S,SSW,4.0,19.0,95.0,100.0,1014.1,1007.7,,,11.2,11.7,No,No
5652,2016-08-25,BadgerysCreek,7.8,16.7,31.2,,,SW,41.0,SW,SW,7.0,17.0,86.0,49.0,1010.9,1010.4,,,10.0,15.3,Yes,No
5653,2016-08-26,BadgerysCreek,2.9,16.4,0.0,,,SW,31.0,SW,SE,20.0,9.0,63.0,50.0,1018.9,1017.4,,,10.8,15.1,No,No
5654,2016-08-27,BadgerysCreek,3.1,19.0,0.0,,,N,22.0,SW,NNE,9.0,9.0,68.0,43.0,1023.6,1019.8,,,10.8,18.1,No,No
5655,2016-08-28,BadgerysCreek,2.2,19.5,0.0,,,SW,31.0,N,SSW,4.0,15.0,70.0,46.0,1023.0,1021.0,,,11.2,16.2,No,No
5656,2016-08-29,BadgerysCreek,2.5,18.9,0.0,,,SE,17.0,S,E,2.0,6.0,84.0,47.0,1027.5,1024.8,,,10.4,18.4,No,No
5657,2016-08-30,BadgerysCreek,6.6,20.9,0.0,,,NNE,17.0,SW,NNE,2.0,11.0,90.0,57.0,1026.9,1022.3,,,11.7,20.1,No,No
5658,2016-08-31,BadgerysCreek,10.4,23.5,0.0,,,NNW,44.0,NNW,NNW,7.0,13.0,90.0,52.0,1018.5,1013.5,,,14.6,21.4,No,No
5659,2016-09-01,BadgerysCreek,5.8,22.4,0.0,,,WNW,22.0,,NNW,0.0,2.0,89.0,42.0,1020.5,1014.9,,,14.2,21.8,No,No
5660,2016-09-02,BadgerysCreek,12.6,16.6,10.0,,,SW,17.0,SSW,WSW,4.0,2.0,100.0,100.0,1011.7,1006.0,,,13.4,14.6,Yes,No
5661,2016-09-03,BadgerysCreek,12.6,19.4,21.4,,,WNW,50.0,WNW,W,31.0,15.0,63.0,57.0,998.5,1005.7,,,16.4,18.0,Yes,No
5662,2016-09-04,BadgerysCreek,5.4,19.4,0.0,,,SW,39.0,SW,SW,6.0,11.0,64.0,45.0,1021.6,1021.8,,,14.4,19.2,No,No
5663,2016-09-05,BadgerysCreek,4.1,21.1,0.0,,,NE,15.0,WSW,NNE,2.0,7.0,69.0,46.0,1030.4,1026.7,,,13.0,20.3,No,No
5664,2016-09-06,BadgerysCreek,5.2,24.3,0.0,,,N,19.0,ENE,N,4.0,7.0,89.0,46.0,1030.2,1025.7,,,14.2,22.8,No,No
5665,2016-09-07,BadgerysCreek,9.5,22.5,0.0,,,E,26.0,SW,E,7.0,15.0,82.0,62.0,1031.7,1028.5,,,17.8,21.1,No,No
5666,2016-09-08,BadgerysCreek,12.9,23.4,0.0,,,NE,28.0,,NNE,0.0,11.0,100.0,51.0,1029.5,1023.8,,,15.5,21.6,No,No
5667,2016-09-09,BadgerysCreek,9.0,24.5,0.0,,,NNE,35.0,ENE,NNE,4.0,17.0,100.0,46.0,1021.7,1015.0,,,13.8,22.4,No,No
5668,2016-09-10,BadgerysCreek,12.2,21.2,3.8,,,WNW,48.0,NNE,W,19.0,24.0,73.0,46.0,1012.3,1011.2,,,16.7,20.5,Yes,No
5669,2016-09-11,BadgerysCreek,6.7,21.2,0.0,,,SSW,20.0,SW,NNE,7.0,9.0,61.0,44.0,1019.1,1016.4,,,14.9,19.8,No,No
5670,2016-09-12,BadgerysCreek,7.8,21.2,0.0,,,E,22.0,W,N,6.0,7.0,70.0,55.0,1021.6,1017.8,,,14.3,20.0,No,No
5671,2016-09-13,BadgerysCreek,12.4,20.0,0.0,,,WSW,15.0,SW,NW,2.0,2.0,75.0,70.0,1021.4,1017.9,,,16.3,19.4,No,No
5672,2016-09-14,BadgerysCreek,13.9,23.8,2.2,,,N,30.0,,NNW,0.0,6.0,100.0,70.0,1013.7,1008.2,,,15.2,22.2,Yes,No
5673,2016-09-15,BadgerysCreek,10.3,19.9,0.0,,,,,NNW,NW,22.0,13.0,42.0,52.0,1009.6,1008.5,,,17.0,18.3,No,No
5674,2016-09-16,BadgerysCreek,9.1,20.9,0.0,,,SW,37.0,WNW,W,6.0,19.0,66.0,44.0,1016.7,1015.7,,,15.8,20.4,No,No
5675,2016-09-17,BadgerysCreek,4.6,21.8,0.0,,,NE,20.0,NE,NNE,2.0,6.0,73.0,51.0,1021.9,1017.5,,,14.4,20.9,No,No
5676,2016-09-18,BadgerysCreek,9.6,16.6,0.0,,,WSW,19.0,SW,ENE,6.0,9.0,89.0,100.0,1012.5,1005.1,,,13.2,12.7,No,No
5677,2016-09-19,BadgerysCreek,9.3,20.4,12.0,,,WSW,43.0,W,WSW,17.0,19.0,70.0,41.0,1009.6,1008.7,,,16.4,19.7,Yes,No
5678,2016-09-20,BadgerysCreek,3.4,18.9,0.0,,,N,19.0,NNW,,2.0,0.0,58.0,45.0,1018.5,1015.8,,,14.4,18.3,No,No
5679,2016-09-21,BadgerysCreek,10.8,19.3,0.0,,,NNE,24.0,NNW,N,4.0,15.0,73.0,86.0,1012.3,1007.2,,,15.6,15.6,No,No
5680,2016-09-22,BadgerysCreek,7.7,19.8,1.2,,,WSW,48.0,NW,WSW,2.0,31.0,69.0,56.0,1007.1,1006.3,,,17.6,17.9,Yes,No
5681,2016-09-23,BadgerysCreek,12.4,21.8,0.0,,,SW,54.0,SW,S,28.0,19.0,59.0,52.0,1012.0,1010.2,,,18.3,21.5,No,No
5682,2016-09-24,BadgerysCreek,7.4,24.0,0.0,,,E,26.0,SW,ENE,6.0,7.0,69.0,50.0,1012.4,1006.9,,,17.5,23.6,No,No
5683,2016-09-25,BadgerysCreek,12.3,22.4,0.0,,,WSW,43.0,N,SW,7.0,17.0,82.0,51.0,1006.6,1005.6,,,15.4,20.8,No,No
5684,2016-09-26,BadgerysCreek,6.8,22.1,0.0,,,WSW,43.0,SW,ENE,9.0,7.0,60.0,41.0,1013.1,1008.4,,,15.0,20.6,No,No
5685,2016-09-27,BadgerysCreek,2.9,22.0,0.0,,,W,69.0,NNE,WSW,19.0,28.0,60.0,31.0,1008.9,1007.4,,,15.8,19.8,No,No
5686,2016-09-28,BadgerysCreek,4.0,20.9,0.0,,,E,30.0,SW,NNE,7.0,9.0,59.0,37.0,1014.7,1010.3,,,15.9,20.3,No,No
5687,2016-09-29,BadgerysCreek,6.1,21.1,3.2,,,NW,65.0,,N,0.0,15.0,99.0,56.0,1000.5,993.1,,,10.4,20.7,Yes,No
5688,2016-09-30,BadgerysCreek,7.6,18.7,1.0,,,NW,52.0,NNW,NW,19.0,30.0,52.0,48.0,998.5,997.9,,,16.4,16.6,No,No
5689,2016-10-01,BadgerysCreek,9.7,20.7,0.0,,,WNW,50.0,W,WNW,24.0,30.0,53.0,47.0,1006.4,1006.3,,,17.2,19.1,No,No
5690,2016-10-02,BadgerysCreek,4.3,26.3,0.0,,,N,26.0,N,ENE,6.0,11.0,74.0,33.0,1012.8,1007.6,,,13.5,25.3,No,No
5691,2016-10-03,BadgerysCreek,13.2,24.7,0.0,,,W,57.0,N,W,22.0,17.0,61.0,34.0,998.6,999.0,,,20.9,21.0,No,No
5692,2016-10-04,BadgerysCreek,8.7,22.5,0.0,,,WSW,59.0,WNW,WNW,19.0,28.0,47.0,37.0,1007.4,1003.9,,,16.8,22.0,No,No
5693,2016-10-05,BadgerysCreek,8.8,22.5,1.0,,,WSW,61.0,WNW,WSW,11.0,28.0,48.0,25.0,1016.4,1013.7,,,13.9,21.7,No,No
5694,2016-10-06,BadgerysCreek,8.2,27.3,0.0,,,SW,37.0,N,WNW,4.0,19.0,44.0,26.0,1019.0,1016.9,,,19.0,26.6,No,No
5695,2016-10-07,BadgerysCreek,9.5,30.1,0.0,,,WSW,41.0,N,WSW,6.0,20.0,65.0,24.0,1021.1,1015.7,,,19.3,29.4,No,No
5696,2016-10-08,BadgerysCreek,12.7,23.5,0.0,,,ESE,33.0,SSE,SSE,6.0,19.0,66.0,63.0,1015.6,1017.4,,,18.5,18.4,No,No
5697,2016-10-09,BadgerysCreek,11.4,23.2,0.0,,,NNE,30.0,,NNE,0.0,19.0,56.0,45.0,1022.7,1017.1,,,17.0,21.4,No,No
5698,2016-10-10,BadgerysCreek,9.8,32.1,0.0,,,NW,57.0,SSW,WNW,6.0,30.0,76.0,34.0,1007.5,1004.7,,,17.4,31.2,No,No
5699,2016-10-11,BadgerysCreek,10.5,20.0,0.0,,,WSW,59.0,W,WNW,31.0,26.0,43.0,29.0,1014.2,1013.4,,,13.9,19.2,No,No
5700,2016-10-12,BadgerysCreek,3.6,22.2,0.0,,,SW,43.0,W,SSW,9.0,9.0,60.0,39.0,1016.7,1011.9,,,13.9,21.1,No,No
5701,2016-10-13,BadgerysCreek,10.7,19.2,0.0,,,SW,39.0,SSW,S,24.0,19.0,58.0,45.0,1021.7,1021.6,,,13.8,18.9,No,No
5702,2016-10-14,BadgerysCreek,5.1,21.9,0.0,,,ENE,26.0,SW,ENE,9.0,9.0,63.0,31.0,1026.1,1022.2,,,13.8,21.7,No,No
5703,2016-10-15,BadgerysCreek,5.2,27.1,0.0,,,NE,26.0,NE,NNE,4.0,9.0,71.0,24.0,1022.9,1016.6,,,15.0,26.7,No,No
5704,2016-10-16,BadgerysCreek,6.4,30.8,0.0,,,N,41.0,NNE,NNW,11.0,24.0,55.0,26.0,1014.5,1007.6,,,18.6,30.0,No,No
5705,2016-10-17,BadgerysCreek,17.1,19.5,0.0,,,WNW,44.0,WSW,NE,17.0,4.0,62.0,83.0,1006.1,1007.5,,,18.1,15.5,No,No
5706,2016-10-18,BadgerysCreek,4.7,25.6,1.4,,,WNW,50.0,NE,WNW,7.0,28.0,66.0,31.0,1014.5,1011.1,,,15.2,24.2,Yes,No
5707,2016-10-19,BadgerysCreek,11.2,22.9,0.0,,,SSW,41.0,SW,SSW,9.0,20.0,50.0,24.0,1018.2,1017.1,,,17.6,21.6,No,No
5708,2016-10-20,BadgerysCreek,10.9,23.0,0.0,,,NE,37.0,WSW,E,2.0,19.0,68.0,53.0,1024.5,1020.1,,,16.2,21.0,No,No
5709,2016-10-21,BadgerysCreek,8.6,29.0,0.0,,,NW,35.0,NE,NW,6.0,20.0,81.0,28.0,1019.1,1012.3,,,16.5,28.4,No,No
5710,2016-10-22,BadgerysCreek,15.6,20.6,8.8,,,WSW,50.0,WSW,SSW,6.0,17.0,100.0,55.0,1010.1,1009.5,,,16.4,18.6,Yes,No
5711,2016-10-23,BadgerysCreek,8.6,20.5,1.0,,,SW,43.0,SW,SE,28.0,20.0,50.0,44.0,1018.6,1016.9,,,13.7,18.1,No,No
5712,2016-10-24,BadgerysCreek,5.4,23.1,0.0,,,ENE,31.0,SW,SSE,6.0,11.0,66.0,33.0,1019.6,1015.2,,,13.9,22.9,No,No
5713,2016-10-25,BadgerysCreek,5.1,27.9,0.0,,,WNW,31.0,,NE,0.0,11.0,77.0,29.0,1018.7,1013.4,,,14.9,25.6,No,No
5714,2016-10-26,BadgerysCreek,8.0,30.9,0.0,,,WNW,37.0,NNW,NW,2.0,20.0,59.0,23.0,1016.4,1012.6,,,18.4,28.1,No,No
5715,2016-10-27,BadgerysCreek,9.6,25.4,0.0,,,E,35.0,SW,ESE,6.0,19.0,68.0,67.0,1016.0,1015.2,,,19.2,19.6,No,No
5716,2016-10-28,BadgerysCreek,12.1,19.3,1.4,,,SSW,22.0,SW,W,15.0,4.0,98.0,71.0,1020.9,1018.4,,,13.7,17.8,Yes,No
5717,2016-10-29,BadgerysCreek,13.5,26.1,0.0,,,NNE,30.0,S,N,4.0,15.0,84.0,61.0,1020.1,1016.6,,,19.0,23.0,No,No
5718,2016-10-30,BadgerysCreek,15.6,28.1,0.0,,,WSW,44.0,NNE,N,13.0,26.0,79.0,51.0,1013.6,1005.4,,,21.7,27.4,No,No
5719,2016-10-31,BadgerysCreek,13.7,22.8,0.6,,,SSW,50.0,SSW,SSW,17.0,28.0,36.0,23.0,1010.9,1010.6,,,17.4,21.8,No,No
5720,2016-11-01,BadgerysCreek,6.3,25.0,0.0,,,W,30.0,WSW,E,17.0,9.0,41.0,24.0,1014.3,1008.9,,,16.7,23.8,No,No
5721,2016-11-02,BadgerysCreek,6.4,27.6,0.0,,,S,37.0,WSW,WSW,15.0,13.0,47.0,24.0,1014.9,1012.0,,,18.6,26.6,No,No
5722,2016-11-03,BadgerysCreek,8.4,29.7,0.0,,,ESE,31.0,SW,N,7.0,13.0,55.0,29.0,1019.0,1013.7,,,19.0,28.1,No,No
5723,2016-11-04,BadgerysCreek,9.3,31.4,0.0,,,WNW,43.0,N,WSW,4.0,20.0,63.0,18.0,1014.8,1008.9,,,20.4,30.4,No,No
5724,2016-11-05,BadgerysCreek,13.9,25.3,0.0,,,WSW,59.0,WSW,W,31.0,31.0,19.0,20.0,1004.0,1006.4,,,23.5,24.4,No,No
5725,2016-11-06,BadgerysCreek,9.1,26.4,0.0,,,SSW,46.0,WSW,SSW,22.0,20.0,32.0,27.0,1009.0,1007.0,,,19.1,25.7,No,No
5726,2016-11-07,BadgerysCreek,8.1,34.6,0.0,,,WNW,43.0,N,W,7.0,24.0,49.0,21.0,1011.0,1005.1,,,20.6,33.5,No,No
5727,2016-11-08,BadgerysCreek,13.1,30.2,0.0,,,E,26.0,W,SE,4.0,15.0,61.0,45.0,1007.4,1006.1,,,19.7,29.3,No,No
5728,2016-11-09,BadgerysCreek,16.3,23.6,1.6,,,E,28.0,SE,ESE,6.0,15.0,84.0,79.0,1013.1,1009.3,,,19.2,19.4,Yes,No
5729,2016-11-10,BadgerysCreek,13.3,30.3,1.6,,,ESE,28.0,W,SSW,2.0,17.0,89.0,31.0,1009.5,1005.6,,,18.6,29.2,Yes,No
5730,2016-11-11,BadgerysCreek,15.2,27.9,0.0,,,E,35.0,E,E,2.0,22.0,74.0,55.0,1012.7,1008.6,,,20.0,25.6,No,No
5731,2016-11-12,BadgerysCreek,17.0,35.7,5.4,,,WNW,59.0,N,W,15.0,11.0,89.0,34.0,1002.2,996.5,,,20.1,34.6,Yes,No
5732,2016-11-13,BadgerysCreek,12.5,29.9,0.0,,,NW,74.0,S,WNW,4.0,37.0,40.0,22.0,998.5,996.5,,,23.8,27.0,No,No
