id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price_period,title,paga_comision
/QrWAXZIFaISGKgRyKFIuw==,Propiedad,2020-02-26,9999-12-31,2020-02-26,,,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Playa Serena,,,3.0,2.0,1.0,1296.0,56.0,,PH 3 AMBIENTES ZONA PLAYA SERENA ID 11255,no paga
uG9p29L9Ics2ueB2aiIdQw==,Propiedad,2020-08-31,2020-09-04,2020-08-31,-34.5134208,-58.504749,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Olivos,,,4.0,3.0,2.0,85.0,80.0,Mensual,Venta Duplex de 3 plantas y 4 ambs en olivos,paga
7dOYn1ZYYK9/qW0ywsJl/Q==,Propiedad,2020-06-30,2020-07-22,2020-06-30,-32.9527978,-60.63257579999999,Argentina,Santa Fe,Rosario,,,,2.0,1.0,1.0,38.0,38.0,,ROSAS 1200 1 DORMITORIO EN 1ER PISO EDIFICIO ESCALERA ESTRENAR LUMINOSO GAS NATURAL,no paga
2XR6a4tdiemVMWyOkKPPmA==,Propiedad,2019-10-09,2020-04-29,2019-10-09,-34.640903,-58.475937,Argentina,Capital Federal,Flores,,,,5.0,3.0,,188.0,128.0,,Venta PH en Flores Capital Federal Martinez castro 700,no paga
Kb2Q3J1z7b+N3k464dMePA==,Propiedad,2020-08-08,9999-12-31,2020-08-08,-34.5835371,-58.441590299999994,Argentina,Capital Federal,Palermo,Palermo Hollywood,,,5.0,4.0,2.0,,150.0,Mensual,PH - Palermo Hollywood,paga
G903cuF6XGbrX0YjNxdRIQ==,Propiedad,2020-08-02,2020-10-03,2020-08-02,-34.581097,-58.492934999999996,Argentina,Capital Federal,Villa Urquiza,,,,3.0,2.0,1.0,52.0,44.0,,PH 3 AMBIENTES EN VILLA URQUIZA CON TERRAZA,no paga
tpjEyfPkN81NvK9E23vWXw==,Propiedad,2020-07-19,2020-07-29,2020-07-19,-34.921391,-57.926033999999994,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,2.0,1.0,1.0,70.0,32.0,,Departamento 1 dormitorio con patio en La Plata,no paga
pVx4FBEy/JrGRjDNt5fnGA==,Propiedad,2020-04-04,9999-12-31,2020-04-04,-34.6965317409,-58.329377174399994,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Villa Dominico,no paga
NZ56Ipysgm5diMMS0SGIoQ==,Propiedad,2020-08-19,9999-12-31,2020-08-19,-34.6826948,-58.3991659,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Lanús Oeste,,,4.0,3.0,1.0,,,,"Ph en Venta en Lanús oeste, Lanús U$S 120000",no paga
TmJntWanmk7KpHN0baM3ow==,Propiedad,2019-10-07,2020-08-03,2019-10-07,-34.7616519,-58.393294999999995,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Lomas de Zamora,,,2.0,,1.0,90.0,55.0,Mensual,Local - Lomas De Zamora,no paga
a6TF64NFkg2wWh8hTfRQDg==,Propiedad,2020-09-01,9999-12-31,2020-09-01,-34.6462717,-58.5450417,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,,,,3.0,2.0,2.0,,,,Casa PH en Venta en Ramos Mejia,no paga
QaFQGtrqShturZO9knD62w==,Propiedad,2020-04-04,9999-12-31,2020-04-04,-34.7124202735,-58.4029051755,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Lanus Oeste,no paga
jUttRjrJSA9No9ERWGieXQ==,Propiedad,2020-02-13,2020-04-02,2020-02-13,,,Argentina,Capital Federal,Parque Patricios,,,,4.0,2.0,1.0,150.0,100.0,,PH A ESTRENAR 4 AMBIENTES C/TERRAZA,no paga
3ImGb724lQ89ZZvz6dOBDw==,Propiedad,2020-08-12,9999-12-31,2020-08-12,-34.637436799999996,-58.6791676,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,4.0,3.0,2.0,,,,Casa PH en Venta en Ituzaingo,no paga
SqxWHUSMg78vlgRqIy9hJQ==,Propiedad,2020-02-11,2020-02-13,2020-02-11,-34.623793299999996,-58.4022563,Argentina,Capital Federal,San Cristobal,,,,3.0,2.0,1.0,79.0,63.0,,PH sin expensas. OPORTUNIDAD.,no paga
dp1xsy+66bswENSGYeLLBA==,Propiedad,2020-08-19,2020-09-04,2020-08-19,-34.662883,-58.368441000000004,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,Wilde,,,5.0,4.0,2.0,120.0,120.0,Mensual,Venta Departamento tipo casa PH 5 ambientes en Wilde (24731),no paga
3AV8py3050mCZok+q4nhhQ==,Propiedad,2020-06-17,9999-12-31,2020-06-17,-38.0207434,-57.5359627,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,4.0,3.0,3.0,,,,Triplex cuatro ambientes,paga
MI/SB2tjfBduzH1rFyw+Og==,Propiedad,2020-03-20,9999-12-31,2020-03-20,-38.0488027,-57.578376600000006,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,,,,Venta de Casa  de 2 ambientes con dependencia-Mar del Plata,no paga
PF/sPj+0SGfKDzLzdtJpHw==,Propiedad,2020-02-13,9999-12-31,2020-02-13,-34.594179600000004,-58.507262100000005,Argentina,Capital Federal,Villa Devoto,,,,4.0,3.0,2.0,99.0,94.0,Mensual,Devoto-Tipo Casa 4 amb. c/ent. indepte en 2 plantas-,paga
zNpJBMA8gIM/syU255mBcw==,Propiedad,2020-06-17,2020-06-20,2020-06-17,-34.6031983574,-58.445966036499996,Argentina,Capital Federal,Villa Crespo,,,,3.0,2.0,2.0,78.0,78.0,Mensual,Depto.tipo casa de 3 ambientes en Venta en Villa crespo,no paga
MC5hToQhfwhuQ8S50a8frg==,Propiedad,2019-09-23,2019-10-08,2019-09-23,-34.740309,-58.381558999999996,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Banfield,,,4.0,2.0,1.0,185.0,127.0,,VENTA PH BANFIELD,no paga
oOMX8iXnUJLlVaMNTK2vZQ==,Propiedad,2020-08-07,2020-09-04,2020-08-07,-34.564979,-58.495580000000004,Argentina,Capital Federal,Villa Urquiza,,,,3.0,2.0,2.0,69.0,69.0,,PH 3 ambientes en Villa Urquiza,no paga
1dUaNAR2mRdgoLKe9DvuZw==,Propiedad,2020-03-26,9999-12-31,2020-03-26,,,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Lomas del Mirador,,,3.0,,1.0,148.0,125.0,,PH en Venta Lomas del Mirador / La Matanza (B119 304),no paga
XKDJl+vmrMKL64ItsyGoSw==,Propiedad,2019-10-20,2020-01-20,2019-10-20,-34.9409,-57.960724,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,2.0,1.0,1.0,44.0,34.0,,PH+venta+La Plata+1 dormitorio+patio,no paga
5Fp2iEJrl8H6SZtE7N/MQw==,Propiedad,2019-12-03,9999-12-31,2019-12-03,-34.62288710000001,-58.4349488,Argentina,Capital Federal,Caballito,,,,3.0,,2.0,,52.0,Mensual,PH - Caballito,no paga
MCv4pSG1VDVwdnjab3OKdA==,Propiedad,2020-09-01,2020-09-04,2020-09-01,-34.8955059,-57.955145900000005,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,,,1.0,170.0,150.0,Mensual,36 n° 135 e/117 y 118,no paga
QUSyIoP4UJT+vTjTs2caNA==,Propiedad,2020-04-19,2020-05-04,2020-04-19,-34.60438679999999,-58.451789399999996,Argentina,Capital Federal,Villa Crespo,,,,2.0,1.0,1.0,42.0,42.0,Mensual,Depto.tipo casa de 2 ambientes en Venta en Villa crespo,no paga
baUv9rPkeWNZqVY4pHnFcw==,Propiedad,2020-04-18,2020-06-22,2020-04-18,-34.601849,-58.4216,Argentina,Capital Federal,Almagro,,,,3.0,,3.0,,,,VENDEMOS ! PH EN ALMAGRO DE 3 AMBIENTES I ESCRITORIO I TERRAZA PROPIA I A ESTRENAR,paga
xeXALZGDoMGBW0FOJ122jg==,Propiedad,2020-01-02,2020-03-09,2020-01-02,-34.6064432,-58.460251,Argentina,Capital Federal,Caballito,,,,5.0,,2.0,,105.0,Mensual,PH Refaccionar Caballito 5 Ambientes Terraza Balcon,no paga
tbPf6jFFwMiSPCP+2pdoaw==,Propiedad,2020-08-10,2020-10-30,2020-08-10,-34.577728,-58.452895,Argentina,Capital Federal,Colegiales,,,,5.0,4.0,2.0,130.0,95.0,,VENTA PH 5 AMBIENTES TERRAZA COCHERA COLEGIALES,paga
ZSSqOPABr8AQMbsSLVSFng==,Propiedad,2019-12-08,2019-12-23,2019-12-08,-34.597501,-58.477906999999995,Argentina,Capital Federal,Agronomía,,,,3.0,2.0,1.0,60.0,60.0,,VENTA PH S/ EXPENSAS 3 AMBIENTES AGRONOMIA,no paga
biZ+M7YCLS+9pnwhdtSDVA==,Propiedad,2020-09-01,2020-09-04,2020-09-01,-38.0016493,-57.5806647,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Pinos de Anchorena,,,4.0,3.0,1.0,120.0,120.0,Mensual,Ph 4 Ambientes Reciclado A Nuevo Cochera Patio Pinos De Anchorena Venta,no paga
c6ku5YNn3HVq7KY7EjVS2w==,Propiedad,2020-03-22,2020-06-27,2020-03-22,-34.630177,-58.568158,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Villa Sarmiento,,,3.0,2.0,1.0,93.0,72.0,,PH 3 AMBIENTES EN VENTA VILLA SARMIENTO,no paga
H3IHQKaG5j1LrvlQY4K1Yg==,Propiedad,2020-02-09,2020-07-31,2020-02-09,-34.547683,-58.484649,Argentina,Capital Federal,Saavedra,,,,4.0,3.0,1.0,95.0,79.0,,Venta PH tipo casa en Saavedra,no paga
Wa/gHOViissA3IK4wfCYYw==,Propiedad,2019-08-30,2020-03-02,2019-08-30,-34.595841006,-58.4663868359,Argentina,Capital Federal,,,,,,2.0,2.0,113.0,63.0,,"PH 113m² con 2 Plantas en OSORIO 5000, Argentina, Capital Federal, por U$S 110.000",no paga
T6SjWd7y1YA0VT2PYbO8Jg==,Propiedad,2020-07-08,9999-12-31,2020-07-08,-34.6872123331,-58.407305469300006,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,3.0,2.0,1.0,,,,Departamento Tipo Casa en Venta en Lanus Oeste,no paga
3gA+qA1cxIdOhrjuWUbdfA==,Propiedad,2020-08-04,9999-12-31,2020-08-04,-34.647655,-58.524262,Argentina,Capital Federal,Liniers,,,,,,,,,,Carhue 800. PH 4 ambientes al frente.,no paga
eZhiH8CdMME9Tc0p4opbfg==,Propiedad,2019-12-16,2020-09-03,2019-12-16,,,Argentina,Capital Federal,,,,,4.0,2.0,2.0,,,,Vendo casa Campo timbo - Oliveros - Andino,no paga
Rxj+qGx25UUJr8YnXMUBxg==,Propiedad,2020-08-13,2020-08-20,2020-08-13,-34.6364441,-58.4206756,Argentina,Capital Federal,Boedo,,,,2.0,1.0,1.0,59.0,59.0,,33 Orientales 2000 PH Boedo 2 amb al frente c/patio cubierto U$94.000 ,no paga
Y4+EEO5rnBeG7e/h9j5WLQ==,Propiedad,2020-02-17,2020-02-18,2020-02-17,-34.6303044,-58.404368299999994,Argentina,Capital Federal,Parque Patricios,,,,5.0,4.0,1.0,,,Mensual,PH - Parque Patricios,paga
r70w69zNEgKgZIcEghnH8w==,Propiedad,2020-07-18,9999-12-31,2020-07-18,-38.1133063892,-57.6110330625,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,,,,BARRIO LOS ACANTILADOS BUENA UBICACIÓN AMPLIO TERRENO,no paga
/ObyQN6DuaFKAR4NllMAqw==,Propiedad,2020-04-04,2020-07-31,2020-04-04,-34.6564781825,-58.6475704573,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Castelar Sur,no paga
yefdq3K8FhxcrQuEplb7tA==,Propiedad,2020-01-27,2020-06-24,2020-01-27,-40.149264,-71.3473286,Argentina,Neuquén,Lácar,,,,3.0,2.0,1.0,124.0,47.0,,Cabaña PH LOS HELECHOS,no paga
ewekqkazwucCxcEyc+3dAg==,Propiedad,2020-04-21,9999-12-31,2020-04-21,-34.854622,-58.518105000000006,Argentina,Bs.As. G.B.A. Zona Sur,Ezeiza,,,,7.0,,,,,,IDEAL INVERSOR  DOS VIVIENDAS A 5 CUADRAS DE ESTACIĚŇN EZEIZA,paga
EoyxjW5jAZ3o76gi65wIcQ==,Propiedad,2020-06-17,2020-06-20,2020-06-17,-34.6087448,-58.420649600000004,Argentina,Capital Federal,Almagro,,,,3.0,2.0,1.0,55.0,55.0,Mensual,Depto.tipo casa de 3 ambientes en Venta en Almagro,no paga
Xin03mVgip5lYl7PyLCkqg==,Propiedad,2019-12-03,9999-12-31,2019-12-03,-34.798145,-58.38204399999999,Argentina,Bs.As. G.B.A. Zona Sur,Almirante Brown,Adrogué,,,4.0,,1.0,68.0,68.0,Mensual,DUPLEX EN EXCELENTE ESTADO A MTSS DE PLAZA BROWN Y 300 MTS DEL CENTRO COMERCIAL - ADROGUE,no paga
UGBKuYFCLsXnmZ64t3cWiA==,Propiedad,2020-03-14,2020-05-04,2020-03-14,-34.7105736105,-58.3782148361,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Lanús,,,3.0,2.0,1.0,105.0,70.0,Mensual,DUPLEX 3AMB CON COCHERA Lanús Este,no paga
V4wrB70V5uCbal1cHGB7Hg==,Propiedad,2019-08-23,9999-12-31,2019-08-23,-34.6506061,-58.41865799999999,Argentina,Capital Federal,Pompeya,,,,4.0,,1.0,,47.0,Mensual,PH 4 Ambientes con Terraza y Patio Cubierto o Garaje 3 Autos,no paga
RXdwL8b3nA6RPtx4XFiEww==,Propiedad,2020-05-25,2020-06-01,2020-05-25,-34.598144042,-58.4165331603,Argentina,Capital Federal,Almagro,,,,4.0,3.0,1.0,72.0,72.0,,Depto.tipo casa de 4 ambientes en Venta en Almagro,no paga
6/EFiz+Arb6jOXqQb5Bd+A==,Propiedad,2020-02-04,9999-12-31,2020-02-04,-34.5891226,-58.427700300000005,Argentina,Capital Federal,Palermo,,,,5.0,4.0,2.0,130.0,110.0,,Ph tipo casa de 5 ambientes dividido en 2 plantas con patio ,paga
LyK61IzZ5rfd7vO7Q6XhRQ==,Propiedad,2020-04-27,2020-08-10,2020-04-27,,,Argentina,Córdoba,Córdoba,,,,,3.0,2.0,,,,"Vendo Casa,  Ciudad de Dean Funes Córdoba- Bº Belgrano",no paga
NEiL/esL59ff+RDIxXf+Uw==,Propiedad,2019-11-01,2020-06-27,2019-11-01,-34.451518,-58.557995,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,Virreyes,,,2.0,1.0,1.0,52.0,45.0,,Venta depto PH 2 amb c/patio PB - San Fernando,no paga
3cuiWap4La3ZpgIA26xXIQ==,Propiedad,2020-01-16,2020-04-19,2020-01-16,-34.647953,-58.532368000000005,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,Ciudadela,,,3.0,2.0,1.0,81.0,62.0,,Venta PH en Tres De Febrero G.B.A. Zona Oeste Estero Bellaco 900,no paga
V0KZTSRGQJXPBJx8PxjT7A==,Propiedad,2020-03-06,2020-03-07,2020-03-06,-32.949006,-60.6315999,Argentina,Santa Fe,Rosario,,,,4.0,2.0,1.0,75.0,75.0,,Departamento de pasillo en excelente estado y ubicacion,no paga
xS1ifM9jGAsR5Rcwjoy4AA==,Propiedad,2020-03-06,2020-03-20,2020-03-06,-34.6195575,-58.4075762,Argentina,Capital Federal,Boedo,,,,5.0,4.0,2.0,130.0,130.0,,Depto.tipo casa de 5 ambientes en Venta en Boedo,paga
e13Gnn9pLhPEFFuLu4otlw==,Propiedad,2020-01-31,2020-03-25,2020-01-31,-34.61179,-58.453889000000004,Argentina,Capital Federal,Caballito,,,,4.0,3.0,2.0,142.0,128.0,,VENTA PH 4AMB +TERRAZA+PARRI+GARAGE CABALLITO!,paga
q+mWXyj9zLAhc/QoOoMHlA==,Propiedad,2020-06-06,2020-06-08,2020-06-06,-34.5705179,-58.4914578,Argentina,Capital Federal,Villa Urquiza,,,,4.0,3.0,3.0,173.0,116.0,,Con Piscina Propia! Hace cuanto que estás buscando un PH? Emehome Lugones,paga
kEFjc7JJZxZcktXf+9R41w==,Propiedad,2020-01-23,2020-01-24,2020-01-23,-34.647881,-58.52839300000001,Argentina,Capital Federal,Liniers,,,,3.0,,,90.0,,,Venta PH en Liniers Capital Federal Av.  Gral Paz 11300,no paga
B/IBcEOHrLl5U6KKf425Lg==,Propiedad,2020-02-11,2020-02-13,2020-02-11,-34.6056829,-58.408354,Argentina,Capital Federal,Abasto,,,,6.0,5.0,2.0,116.0,116.0,,Depto.tipo casa de 6 ambientes en Venta en Abasto,paga
99Xt/n+Ybrb84xQG3QK5/g==,Propiedad,2020-08-04,9999-12-31,2020-08-04,-34.5845831,-58.44268710000001,Argentina,Capital Federal,Palermo,,,,,,,,,Mensual,VENTA 2 PH en Bloc al Fte. de 3 y 2 amb EN PALERMO Sin Expensas,paga
Lmr7M8gxzmfmGgrqqmNfQw==,Propiedad,2020-02-06,2020-05-21,2020-02-06,,,Argentina,Capital Federal,,,,,3.0,2.0,2.0,,,,venta de casa  moderna reciclada Barrio Chauvin,paga
Mil1ORdVqajM74OIOhQIIQ==,Propiedad,2019-12-11,2020-05-04,2019-12-11,-32.9723349,-60.6375931,Argentina,Santa Fe,Rosario,,,,3.0,,1.0,,,Mensual,Venta Casa de Pasillo de 2 Dormitorios con parrillero Reciclado a Nuevo,no paga
vzqWpGeVzUrNS3AQz4/Lzg==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.7159389689,-58.304197340600005,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,2.0,1.0,1.0,,,,Casa PH en Venta en Bernal Oeste,no paga
kkKYDJEebco+QmAHdTSDKw==,Propiedad,2019-09-21,2019-12-23,2019-09-21,-34.6059407,-58.4863348,Argentina,Capital Federal,Villa del Parque,,,,5.0,4.0,3.0,182.0,140.0,,PH EN PLANTA BAJA IDEAL DOS FAMILIAS EN DOS PLANTAS CON QUINCHO TERRAZA MUY LUMINOSO SIN EXPENSAS,paga
kFOtPbQiCb1RkMmOs34eKA==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.7416607479,-58.2291157796,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,4.0,3.0,1.0,,,,Casa Fondo en Venta en Ezpeleta Este,no paga
BKN/oej26dKl3OOtlO9Clw==,Propiedad,2020-08-12,2020-08-24,2020-08-12,-36.574214000000005,-56.694544400000005,Argentina,Buenos Aires Costa Atlántica,Mar del Tuyú,,,,3.0,2.0,,,,,Duplex a Estrenar,no paga
bJgCo4LvqfKixAZ295N9fg==,Propiedad,2020-01-08,9999-12-31,2020-01-08,,,Argentina,Capital Federal,,,,,3.0,2.0,2.0,,,,Casa en Sierra,no paga
NQbk75pXojAc7am54XJ/mg==,Propiedad,2020-04-21,2020-08-05,2020-04-21,-34.6892073,-58.5771055,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,San Justo,,,3.0,2.0,1.0,,,,"San Justo, casa americana 3 amb. Pampa",no paga
JvDO5bzON8rsW6t6GU90Pw==,Propiedad,2020-02-14,2020-05-31,2020-02-14,-34.788277799999996,-58.414513799999995,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Turdera,,,4.0,2.0,1.0,163.0,151.0,,"Venta de PH en Turdera c/ cochera y local comercial, oportunidad a reciclar!",no paga
TgII+IqdtBR4Z1mAx9LOXg==,Propiedad,2020-08-14,9999-12-31,2020-08-14,-34.62174470000001,-58.3935779,Argentina,Capital Federal,San Cristobal,,,,5.0,3.0,3.0,270.0,180.0,Mensual,PH sin expensas con gran Terraza y Parrilla,paga
Ark5ae/YASm0ImZ6ob8MdA==,Propiedad,2020-08-20,9999-12-31,2020-08-20,-38.0216333,-57.5648722,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,,,,PH CHAUVIN,no paga
CKBeebcc2jMfdSoroHltew==,Propiedad,2019-12-24,2020-01-01,2019-12-24,-36.4729111529,-56.700578569899996,Argentina,Buenos Aires Costa Atlántica,Las Toninas,,,,2.0,1.0,1.0,40.0,40.0,,VENTA-LAS TONINAS-PH 2 AMBIENTES,no paga
ahSkx1ZXUsHUiI13mvS/lA==,Propiedad,2020-02-07,2020-02-14,2020-02-07,-34.56180379999999,-58.474764,Argentina,Capital Federal,Coghlan,,,,4.0,3.0,2.0,132.0,120.0,Mensual,Venta PH - 4 Ambientes cochera Coghlan,paga
Jb2LyAyrZIVPNUlRI9OAyQ==,Propiedad,2019-09-11,2020-01-05,2019-09-11,-32.890474,-60.68813000000001,Argentina,Santa Fe,Rosario,,,,4.0,3.0,1.0,89.0,85.0,,Casa INTERNA UNICA No PH a metros del Río,no paga
29zYWEXdTZE9yLhy2wz3nA==,Propiedad,2019-12-07,2020-10-03,2019-12-07,-36.350438,-56.733203,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,93.0,49.0,,"Hermoso ph en venta dos ambientes, moderno",no paga
xhAoDZ0BYn4iyardmMhewg==,Propiedad,2020-06-04,2020-09-14,2020-06-04,-34.4569288974,-58.6467295259,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,General Pacheco,,,,,2.0,160.0,160.0,,Montevideo 1771 - El Zorzal - General Pacheco - Partido de Tigre,no paga
vfNHMXR3twAg0z7THezM7Q==,Propiedad,2020-02-23,9999-12-31,2020-02-23,-34.6207868,-58.4775661,Argentina,Capital Federal,Flores,,,,4.0,3.0,2.0,166.0,155.0,,"venta PH 4 ambientes, Flores",no paga
uo81HQRze5fkKdZOGnXQnA==,Propiedad,2020-01-29,2020-02-12,2020-01-29,-34.5980798489,-58.4326938309,Argentina,Capital Federal,Villa Crespo,,,,4.0,3.0,2.0,135.0,135.0,,Depto.tipo casa de 4 ambientes en Venta en Villa crespo,paga
UAb4XFrJzwbd2Bh+OcLwgA==,Propiedad,2019-09-21,2019-10-12,2019-09-21,-34.594931700000004,-58.426881099999996,Argentina,Capital Federal,Palermo,,,,4.0,3.0,1.0,77.0,77.0,,Depto.tipo casa de 4 ambientes en Venta en Palermo,paga
17B32snMos4DccOhJDqhHA==,Propiedad,2020-04-09,2020-04-16,2020-04-09,-34.59532,-58.42485,Argentina,Capital Federal,Recoleta,,,,4.0,3.0,1.0,84.0,84.0,,Depto.tipo casa de 4 ambientes en Venta en Recoleta,no paga
X93a5tj3YS7TAmAOKdNXnQ==,Propiedad,2020-07-08,9999-12-31,2020-07-08,-32.9806992,-60.6428009,Argentina,Santa Fe,Rosario,,,,7.0,4.0,2.0,,,,"VENDO CASA DE 4 DORMITORIOS, ROSARIO",no paga
i9cbm0NYHB78QnxXVpzb2A==,Propiedad,2020-09-01,2020-09-04,2020-09-01,-34.596955799999996,-58.399960300000004,Argentina,Capital Federal,Recoleta,,,,3.0,2.0,2.0,,90.0,Mensual,"PH con patio en Recoleta, tipo Loft. Muy canchero!",no paga
Jha/x6f8Ue8vB/9N5H3aEw==,Propiedad,2020-08-14,2020-09-10,2020-08-14,-34.668141999999996,-58.360257999999995,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,2.0,1.0,1.0,90.0,60.0,,PH en Quinta Galli avellaneda,no paga
C7aXGjRrrTeDbtyJ5M8BKg==,Propiedad,2020-07-25,2020-09-02,2020-07-25,-34.6239,-58.4948,Argentina,Capital Federal,Monte Castro,,,,4.0,3.0,4.0,255.0,199.0,,PH-CUATRO AMBIENTES-MONTE CASTRO-QUINCHO Y TERRAZA,paga
ly6C+L600kdOw2aitZ8J9w==,Propiedad,2020-03-20,2020-03-25,2020-03-20,-34.554012,-58.5546834,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,,,4.0,3.0,2.0,203.0,120.0,Mensual,TRIPLEX 4 AMB CON 2 COCHERAS,paga
e9i2yC4rTnNAKdF760KYPA==,Propiedad,2019-12-08,2019-12-17,2019-12-08,-34.724191,-58.294895999999994,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,2.0,1.0,1.0,51.0,51.0,,Venta Ph 2 Ambientes Bernal,no paga
v0aGdd/nuj8U/rdgQj7qyQ==,Propiedad,2020-08-22,2020-09-04,2020-08-22,-34.6471676,-58.6521589,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Castelar,,,3.0,2.0,,,70.0,Mensual,PH - Castelar Norte.,no paga
+tywrvgB7oKB0ePySJkQjA==,Propiedad,2020-03-09,2020-03-15,2020-03-09,-34.593788364699996,-58.4280162351,Argentina,Capital Federal,Palermo,,,,3.0,2.0,1.0,65.0,57.0,,Depto.tipo casa de 3 ambientes en Venta en Palermo,no paga
qzGYuYdiPzsLrdFKCNrhgQ==,Propiedad,2020-01-07,9999-12-31,2020-01-07,,,Argentina,Capital Federal,,,,,4.0,3.0,2.0,,,,4 Amb. 3 Dor. 230 M2. 95 M2 Cub,no paga
9S8ZyUz13N2kIfxKMo7ehA==,Propiedad,2020-04-09,9999-12-31,2020-04-09,-34.645527864499996,-58.3460006768,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Dock Sud,no paga
Vyo3/pzSQXcurIYzz53Vew==,Propiedad,2020-06-12,2020-06-15,2020-06-12,-34.66956,-58.7117678,Argentina,Bs.As. G.B.A. Zona Oeste,Merlo,San Antonio De Padua,,,3.0,2.0,1.0,,65.0,Mensual,Casa 3 ambientes en PH - San Antonio De Padua,no paga
jseF7QF4z6gecJjJMqW49Q==,Propiedad,2020-03-06,2020-03-31,2020-03-06,-34.6422484,-58.66606650000001,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,3.0,2.0,1.0,78.0,78.0,Mensual,PH - Ituzaingó,no paga
oycHcE8WlkHbAdcL1i4Ilw==,Propiedad,2019-11-02,2019-11-04,2019-11-02,-34.599307,-58.436358999999996,Argentina,Capital Federal,Villa Crespo,,,,3.0,2.0,1.0,58.0,54.0,,PH 3 AMBIENTES VILLA CRESPO,no paga
olhpkjTjY5MvpHKt43/+KQ==,Propiedad,2020-08-07,9999-12-31,2020-08-07,-38.030881799999996,-57.568459700000005,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,,,,,Ph  de 3 ambientes con renta,no paga
IuT2uVm+/LUSnWI9CYeXRw==,Propiedad,2019-12-12,9999-12-31,2019-12-12,-34.6186667,-58.494248899999995,Argentina,Capital Federal,Floresta,,,,3.0,,2.0,183.0,80.0,Mensual,Venta PH 3 ambientes al frente con terraza propia Floresta Norte,no paga
pIRX1zvNJZctFgB0QU+F3w==,Propiedad,2019-11-20,2019-11-22,2019-11-20,-34.6280835,-58.3707966,Argentina,Capital Federal,Boca,,,,5.0,,4.0,380.0,300.0,Mensual,HERMOSO PH - PARQUE LEZAMA,paga
g2KxAXFtk2M/vGZ+w3aJMg==,Propiedad,2019-12-11,9999-12-31,2019-12-11,-34.6848028,-58.4767374,Argentina,Capital Federal,Villa Riachuelo,,,,,4.0,4.0,230.0,363.0,,"Casa en PH, cinco ambientes, quincho, cochera. Excelente Ubicación.",paga
T/BR+XPl/9MiRp5HP2mQ5w==,Propiedad,2020-05-24,2020-06-01,2020-05-24,-34.59532,-58.42485,Argentina,Capital Federal,Recoleta,,,,4.0,3.0,1.0,84.0,84.0,,Depto.tipo casa de 4 ambientes en Venta en Recoleta,no paga
