id;name;host_id;host_name;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews
24492672;Bella habitaci«¸n con ba«Òo privado en Palermo Soho;33661955;Enrique;PALERMO;-3.458.385;-5.843.096;Hotel room;1196;2;77
24493558;Great apartment equipped with pool and balcony.;182783736;Tomas;ALMAGRO;-3.459.993;-5.841.597;Entire home/apt;1854;1;4
24494467;Cheerful Apartment in Recoleta;15466789;Juan;RECOLETA;-345.904;-5.839.442;Entire home/apt;5381;7;0
24496732;Barrio Norte Loft de 40m2 c/coch (opcional) 9A;27483237;Ricardo;RECOLETA;-3.459.667;-5.841.416;Entire home/apt;1016;7;15
24497179;hermosa vista comodo para 4 personas pileta y aire;159639293;Andres;VILLA LURO;-346.367;-5.849.579;Entire home/apt;1136;1;30
24498333;Friendly room in the paradise .;1220705;Gustavo;SAN TELMO;-3.462.309;-5.837.685;Private room;2392;3;0
24499457;Recoleta: 2 amb. a amoblar Av. Santa Fe y Av Pueyr;6644498;Marcelo;RECOLETA;-3.459.379;-5.840.347;Entire home/apt;1614;30;3
24508696;Mayo Exclusive Apart;17571930;Sebastian;MONSERRAT;-3.460.946;-5.838.813;Entire home/apt;2392;2;57
24509404;Palermo Suite - Madflats Collection;112373304;Daniel;PALERMO;-345.835;-584.279;Entire home/apt;3169;1;16
24512123;Beautiful old house with high ceilings and terrace;185166340;Justina;BOEDO;-3.462.435;-5.841.764;Private room;538;1;13
24512502;M & C Suites;185170668;Martin;ALMAGRO;-3.460.517;-5.841.642;Entire home/apt;1136;1;5
24513017;2 Ambientes Palermo soho;1482817;Lorena;PALERMO;-3.458.795;-5.843.247;Entire home/apt;6577;3;0
24513596;Hermoso Semipiso. Ideal renta empresa o embajada.;56978034;Mariana;PALERMO;-3.456.656;-5.844.418;Entire home/apt;3588;365;0
24515575;Single room with private bathroom in Recoleta;10661485;Nicolas;RECOLETA;-3.459.086;-5.839.213;Private room;658;1;8
24516922;Luminoso departamento en Recoleta;55475253;Lucas;RECOLETA;-3.459.365;-5.840.938;Entire home/apt;1375;3;25
24517441;Departamento a estrenar en Palermo Soho;154816887;Florencia;PALERMO;-3.459.065;-5.842.425;Entire home/apt;2093;1;190
24522548;Studio para 2 personas en Palermo Hollywood;55553719;For Rent Argentina;PALERMO;-3.458.131;-5.844.235;Entire home/apt;3528;3;0
24522767;Amplio departamento en el coraz«¸n de Buenos Aires;45375562;Maria Alejandra;MONSERRAT;-3.461.164;-5.837.673;Entire home/apt;2511;2;67
24525252;Gamma's house;185269059;Melisa;CABALLITO;-3.461.621;-5.844.649;Entire home/apt;1196;2;5
24532750;Apartmento 2 habitaciones. 1 baè?o en Recoleta!!;33529490;Stella Maris;RECOLETA;-345.934;-5.840.389;Entire home/apt;4185;7;9
24535477;Mi lugar en Buenos Aires. Inmejorable ubicacion!;15300318;Lucas;RETIRO;-3.459.212;-5.837.678;Entire home/apt;2272;2;1
24538973;Habitaci«¸n en suite en la mejor zona de BS AS!;128047520;Roc«o;RECOLETA;-3.459.263;-5.839.373;Entire home/apt;3528;1;0
24539535;San Telmo. Edificio (hausmannien). Casco Historico;127429785;Hern«≠n;BARRACAS;-3.462.757;-5.837.113;Private room;2990;3;1
24540360;Apartment - PALERMO HOLLYWOOD;137667992;Valeria;PALERMO;-3.457.972;-5.843.078;Entire home/apt;1913;1;59
24540376;Casa Borges en el coraz«¸n de Palermo. Excellent;149854237;Maria;PALERMO;-3.458.258;-584.224;Entire home/apt;3887;3;43
24541026;Alojamiento en Palermo. Super bien ubicado.;185383954;Celua;PALERMO;-3.457.815;-5.841.433;Private room;1555;1;41
24541166;Mi depa en Palermo!;181236746;Felipe;PALERMO;-3.457.861;-5.842.511;Entire home/apt;7115;1;61
24541378;Para disfrutar el verde de los bosques de Palermo;185383954;Celua;PALERMO;-3.457.837;-584.135;Private room;1136;1;12
24542240;Depto c«¸modo en Palermo;153318224;Luis;PALERMO;-3.458.388;-5.842.517;Entire home/apt;1016;60;3
24544811;Cozy 2 bedroom apartment - Palermo Hollywood;57915997;Gabriel;PALERMO;-3.457.688;-5.843.593;Entire home/apt;1674;14;7
24552716;47. Depto 05pax  , amplio,  luminoso y confortable;92677226;Gabriel;SAN NICOLAS;-3.460.046;-5.837.842;Entire home/apt;4066;3;3
24556724;San Telmo Heart, full of light!;5466423;Matheo;SAN TELMO;-3.462.051;-5.836.791;Entire home/apt;2272;2;23
24558941;The Other Loft at Home Hotel;135708336;Home;PALERMO;-3.458.306;-5.843.832;Private room;11361;1;0
24559384;The Loft at Home Hotel;135708336;Home;PALERMO;-3.458.153;-584.386;Private room;11361;1;0
24560513;Cuarto privado en PH en Recoleta;185558835;Angeles;RECOLETA;-3.458.803;-5.840.321;Private room;1196;2;24
24561674;Botanic Beauty in Palermo;67718709;Ana Maria;PALERMO;-3.458.345;-5.841.684;Entire home/apt;6577;2;77
24562707;Mi refugio en el caos de la city;185583820;Julieta;BALVANERA;-3.461.833;-5.840.471;Private room;718;3;0
24562727;APARTAMENTO EN AVDA DE MAYO-  BUENOS AIRES!;183214693;Diego;SAN NICOLAS;-3.460.849;-5.838.334;Entire home/apt;1555;2;58
24570284;Beautiful spacious and bright single room;66187532;Ingrid;PARQUE CHAS;-3.458.398;-5.848.087;Private room;897;3;6
24570889;Palermo SOHO - Premium Apartment;155248477;ApartsBA;PALERMO;-3.458.486;-5.841.975;Entire home/apt;3887;3;4
24571798;Mi hogar...tu hogar;185660786;Alicia;FLORES;-3.462.898;-5.846.539;Private room;718;1;6
24571871;2 Ambientes Frente - Sol - Amoblado - Gurruchaga;88711784;Manuel Esteban;VILLA CRESPO;-3.459.781;-5.844.138;Entire home/apt;4006;4;0
24574998;Bright & Spacious 2 bedroom apartment-Palermo Soho;479827;Bel«∏n;PALERMO;-3.458.154;-5.842.429;Entire home/apt;4724;3;8
24575980;Casual, Elegant Loft with Balcony Close to City Vibe;162376888;Ludmila;PALERMO;-3.458.224;-5.842.515;Entire home/apt;4484;2;42
24578410;Studio en Recoleta;98248428;Daniel;RETIRO;-3.459.557;-5.838.493;Entire home/apt;1016;4;50
24580556;PEACEFUL & COZY Apartment in CENTRAL LOCATION;31281994;Marisa;PALERMO;-3.458.872;-5.841.614;Entire home/apt;2451;1;4
24580883;Casa Agus Palermo Bot«≠nico;34138267;Agustin;PALERMO;-3.458.462;-5.841.367;Entire home/apt;8969;10;0
24591673;Hermoso Dormitorio en PH;185834394;Alma;CHACARITA;-3.458.446;-5.845.012;Private room;359;1;1
24593904;Habitaci«¸n SOL;185848765;Sandra;PALERMO;-3.459.492;-5.842.087;Shared room;957;3;1
24594131;Obelisco, centro Buenos Aires, departamento;170765354;Jorge;SAN NICOLAS;-3.460.457;-5.838.577;Entire home/apt;1375;3;28
24594602;C«ÅLIDO Y ACOGEDOR DEPTO EN PALERMO HOLLYWOOD, BA;185853931;Antonela;PALERMO;-3.458.038;-5.842.998;Entire home/apt;1973;4;0
24599885;Confortable Loft en Belgrano;11188130;Hern«≠n;BELGRANO;-3.456.126;-5.845.978;Entire home/apt;2691;1;16
24600282;Ciudad de la Paz;185896626;Lucia;SAAVEDRA;-3.454.858;-5.846.966;Entire home/apt;777;2;117
24600523;Departamento de un artista en San Telmo;173418860;Claudio;SAN TELMO;-3.461.725;-5.837.453;Entire home/apt;1136;1;57
24600927;Estudio en Recoleta, a metros del cementerio;185903024;Fabiana;RECOLETA;-3.459.089;-583.941;Entire home/apt;1973;1;37
24601088;Studio/Apt S«ßper C«¸modo en Palermo Soho!! 3.8;32101897;Rodolfo Y Narella;PALERMO;-3.459.507;-5.842.184;Entire home/apt;2990;1;10
24601384;Belgrano deparment - great ubication - 2amb;111315639;Alejandro;BELGRANO;-345.572;-5.845.215;Entire home/apt;1196;7;31
24601982;Beautiful Apartment in the hearth of Recoleta;185909422;Christian;RECOLETA;-3.459.421;-5.839.701;Entire home/apt;4126;6;0
24602487;Palermo shiny place, con  gran patio y parrilla;19655997;Valeria;PALERMO;-345.861;-5.843.981;Entire home/apt;2451;3;11
24603794;Luxury @ Palermo SOHO, unbeatable location!;5795964;Carla Y Ezequiel;PALERMO;-3.458.959;-5.842.756;Entire home/apt;2990;4;31
24603950;Departamento en Palermo con pileta, Suitch 320;19655997;Valeria;PALERMO;-3.459.588;-5.841.952;Entire home/apt;2691;2;3
24604161;Luminous 2 - Room Apartment of San Telmo district;4738303;Florencia;SAN TELMO;-3.462.191;-5.837.407;Entire home/apt;4185;3;26
24608112;Monoambiente en Chacarita - Rojo;51019757;Hernan;CHACARITA;-3.458.934;-5.844.995;Entire home/apt;957;2;1
24615778;Studio near OBELISK  swimming pool, JULY ESPECIAL!;26779869;Karina;SAN NICOLAS;-3.460.386;-5.839.042;Entire home/apt;1794;2;20
24617891;Luminoso apartamento-Recoleta Excelente ubicaci«¸n;100255952;Ale;RECOLETA;-3.459.753;-5.838.829;Entire home/apt;2272;2;59
24623028;Precioso departamento en Recoleta;167625884;Analia;RECOLETA;-3.459.416;-5.839.149;Entire home/apt;598;4;5
24624042;Arevalo High Floor Studio;3771282;Max;PALERMO;-3.457.969;-5.843.987;Entire home/apt;5082;5;0
24625505;ESTUPENDO DEPARTAMENTO CON AMENITIES-ALTO PALERMO;186099898;Marta;RECOLETA;-3.459.391;-5.841.426;Entire home/apt;957;3;11
24626885;Travel Palermo Hollywood 3;3798658;Natacha;PALERMO;-345.786;-5.842.898;Entire home/apt;1196;1;56
24627546;SALGUERO;163908586;Daniela;PALERMO;-3.458.955;-5.841.486;Entire home/apt;1196;2;10
24627921;Alquiler Temporario Monoambiente;186117849;Laura;NUEVA POMPEYA;-3.463.957;-5.841.658;Entire home/apt;2990;1;9
24629917;Beautiful apartment in heart of Palermo Soho;65980398;Clara;PALERMO;-3.459.032;-5.842.463;Entire home/apt;1495;3;19
24632756;Palermo Soho, green and quiet;110127053;Julian;PALERMO;-3.458.972;-5.842.051;Entire home/apt;1435;10;3
24638746;Palermo Soho 3 Bedroom with BBQ and Terrace!!;12122305;Mark;PALERMO;-3.458.602;-584.277;Entire home/apt;15546;3;9
24641674;EL LUGAR INDICADO PARA DISFRUTAR DE BUENOS AIRES;111248766;Maria Del Pilar;PALERMO;-3.458.352;-5.842.509;Entire home/apt;3588;1;31
24642138;Bright place in the heart of Palermo Soho;126346996;Julieta;PALERMO;-3.458.561;-5.842.717;Entire home/apt;2990;2;46
24642792;San Telmo, very bright and spacious apartment !!;182493571;Boris Leonardo;SAN TELMO;-3.461.746;-5.836.876;Private room;2990;1;1
24642860;Habitacionindividual en caballito;186232889;Araceli;CABALLITO;-3.461.419;-5.843.867;Private room;1076;2;0
24643759;La luz de San Telmo;186238957;Maria Ce Mario;SAN TELMO;-3.461.723;-5.837.432;Entire home/apt;3049;1;56
24643975;Vibrant Traditional Architecture House with Rooftop Terrace;84457000;Antoine;PALERMO;-3.458.367;-5.843.389;Entire home/apt;7474;4;14
24644596;Juan∂Ôs Loft - Recoleta - Brandnew;186243101;Mar«a Cecilia;RECOLETA;-345.951;-5.839.168;Entire home/apt;4126;1;83
24644919;Juncal y Paran«≠;82889184;Claudia;RECOLETA;-3.459.177;-5.838.884;Entire home/apt;4903;5;1
24645559;C«¸modo apartamento para 4 en Buenos Aires.;3469227;Federico;BALVANERA;-3.460.472;-5.840.703;Entire home/apt;3289;3;1
24646215;NY Style Industrial 3 BR Loft in Famous Building;133920434;Sylvia Escobar;COLEGIALES;-3.457.914;-5.844.114;Entire home/apt;11361;4;5
24650731;Studio Moderno Alegre y lleno de sol;169731517;Sandra;BELGRANO;-3.455.205;-5.845.253;Entire home/apt;1315;2;14
24651027;Depto.MUY LUMINOSO - Frente Alto Palermo;12808499;Nestor;RECOLETA;-3.459.497;-5.841.369;Entire home/apt;2153;30;0
24651420;habitaci«¸n con ba«Òo privado en caballito;186297707;Jesica;CABALLITO;-3.462.046;-5.843.394;Private room;598;3;5
24653097;Amazing apartment in Buenos Aires !;125415818;Paulo;RETIRO;-3.459.184;-5.837.944;Entire home/apt;2691;1;1
24653595;Luminous, cozy San Telmo apartment with a balcony.;186311926;Sofia;BARRACAS;-3.462.782;-5.837.171;Entire home/apt;2093;2;27
24654986;Luxury PH in San Telmo + Terrace, Grill & Loundry;186325275;Santi;SAN CRISTOBAL;-3.462.433;-5.839.756;Entire home/apt;1794;3;9
24656222;Departamento Tango  (Buenos Aires-Centro-Obelisco);178157616;German;SAN NICOLAS;-3.460.263;-5.838.016;Entire home/apt;7175;3;18
24656860;Trendy, bright Apt w/pool, gym -Palermo Hollywood;81919294;Mari;PALERMO;-3.458.011;-5.843.904;Entire home/apt;3229;3;0
24663811;PH | Palermo Hollywood 80m2;186402816;Susana;PALERMO;-3.458.337;-5.844.093;Entire home/apt;1315;2;68
24667397;Palermo Soho / Best Amenities;15640230;Susana;PALERMO;-3.459.173;-5.842.636;Entire home/apt;2691;30;1
24669357;Esquina del Sol (Suite Superior);86423418;M«¸nica;NU•EZ;-3.454.861;-5.845.516;Private room;1435;1;3
24674608;Lujoso departamento Recoleta, complejo Los Galgos;186484667;Sol;RECOLETA;-3.459.517;-5.839.386;Entire home/apt;4783;3;18
24675131;Soak up the Bold Color at a Sunny Palermo Hollywood Studio;5428370;Eugenia;PALERMO;-3.458.169;-5.843.203;Entire home/apt;2870;1;77
24675217;Cute Studio Apartment with Patio in Recoleta;17940142;Veronica;RECOLETA;-3.459.058;-584.047;Entire home/apt;2392;7;0
24676364;Bedroom in Palermo;147973823;Jair;PALERMO;-3.457.408;-5.843.704;Private room;897;2;6
24676765;Marcelo T. de Alvear & Parana - Recoleta;155248477;ApartsBA;RECOLETA;-3.459.585;-5.838.759;Entire home/apt;2093;3;2
24676812;Elegante Departamento en San Telmo;166362674;Nathalie;MONSERRAT;-3.461.614;-5.837.976;Entire home/apt;1076;5;26
24677797;Hab privada en luminoso depto con patio y jard«n;186510930;Jose;FLORES;-3.462.035;-5.846.078;Private room;897;7;0
24677882;Departamento pleno Recoleta Buenos Aires para 4!;98006662;Pilar;RECOLETA;-3.459.243;-583.982;Entire home/apt;1495;3;32
24680125;Éùœ UF3 | HABITACI«?N PARA SE«?ORITA! É??É??É??É??É??;14910054;Gerardo Matias;AGRONOMIA;-3.459.319;-5.849.333;Private room;777;5;1
24689374;JARDINES DE ROMERO;101047385;Oscar;BELGRANO;-3.455.545;-5.844.121;Entire home/apt;2990;7;0
24692874;Unos d«as como en casa.;14056376;Antonela;VILLA CRESPO;-3.460.342;-5.845.488;Entire home/apt;1375;2;22
24693335;Amplia habitaci«¸n en el coraz«¸n de Palermo;45016365;Paula;PALERMO;-3.458.507;-5.841.602;Private room;897;7;2
24695501;C«¸moda habitaci«¸n en el coraz«¸n de Palermo;45016365;Paula;PALERMO;-3.458.669;-5.841.558;Private room;777;7;7
24695903;C«≠lida habitaci«¸n en el coraz«¸n de Palermo;45016365;Paula;PALERMO;-3.458.661;-5.841.587;Private room;897;7;8
24695998;Studio Palermo Hollywood;185535222;Belen;PALERMO;-345.777;-5.843.641;Entire home/apt;2033;3;13
24696074;Habitaci«¸n en el coraz«¸n de Palermo;45016365;Paula;PALERMO;-3.458.664;-5.841.551;Private room;897;7;2
24699534;Departamento 2 ambientes - Recoleta;185477963;Alejandra;RECOLETA;-3.459.102;-5.840.059;Entire home/apt;837;1;1
24700255;Heart of B.A. Apart! - Dpto. en el corazon de BsAs;186676758;Ernesto;RECOLETA;-3.459.673;-5.840.188;Entire home/apt;4484;2;28
24706852;Friendly Bulnes! Appartment;87272868;Pablo;PALERMO;-3.458.739;-5.841.009;Entire home/apt;1674;3;55
24711945;Departamento s«ßper amplio Recoleta - La mejor zona;23709063;Sole;RECOLETA;-3.458.668;-5.838.862;Entire home/apt;2272;15;1
24713572;Belgrano room;109268174;Dominique;PALERMO;-3.456.522;-5.844.386;Private room;478;1;0
24714102;Departamento en Nu§ez;186798231;Juan Jose;NU•EZ;-3.455.166;-5.846.724;Entire home/apt;777;3;5
24715126;Apartment in front of Serrano Square;50683550;Claudia;PALERMO;-3.458.901;-5.843.091;Entire home/apt;3229;3;3
24715482;COZY LOFT IN PALERMO-1OTH FLOOR;32973396;Fernando;PALERMO;-3.458.775;-5.843.966;Entire home/apt;4783;1;77
24715513;Depto Microcentro: Obelisco-Av. Corrientes. CABA.;94063865;Claudia;SAN NICOLAS;-346.033;-5.837.904;Entire home/apt;1794;3;15
24717059;Loft con la mejor vista y luminoso -  Palermo;23709063;Sole;PALERMO;-3.456.792;-5.842.726;Entire home/apt;4185;3;0
24717325;Mini apartamento privado- Recoleta;23709063;Sole;RECOLETA;-3.458.594;-5.838.821;Entire home/apt;1016;5;17
24717691;Departamento en Recoleta a Estrenar;186825230;Ricardo;RECOLETA;-3.458.989;-5.839.498;Entire home/apt;1495;1;7
24723623;TRENDY & BRIGHT IN BEST LOCATION DOWN TOWN;2206082;Julieta;RETIRO;-3.459.649;-5.837.189;Entire home/apt;3289;1;39
24729212;Departamento en Recoleta;132938049;Nicolas;RECOLETA;-3.459.127;-5.840.993;Private room;359;1;3
24729439;Best location Luminous Downtown BA WIFI & balcony;13834947;Joaquin;RETIRO;-3.459.648;-5.837.818;Entire home/apt;2691;3;10
24730216;My homey Apartment in Palermo Soho;161570650;Eugenia;PALERMO;-3.458.405;-5.842.062;Private room;897;1;64
24731773;Nice & Cozy APT in the heartÉùœã˜èof Buenos AiresÉ??É??É??É??É??;97684252;Gabriel;PALERMO;-3.456.465;-5.843.657;Entire home/apt;1315;2;7
24733088;habitaci«¸n en casa de familia sin ni«Òos;104293941;Monica;VILLA CRESPO;-3.460.058;-5.845.071;Private room;478;1;0
24734059;Apartamento Belmonte I  moderno luminoso;94414511;Sergio;VILLA LURO;-3.463.806;-5.850.316;Entire home/apt;1256;2;28
24734336;Comfortable private room in Villa Crespo;147456923;Alejandra;VILLA CRESPO;-3.459.985;-5.844.678;Private room;777;1;43
24735538;Departamento entero en el centro de Buenos Aires;162817837;Ani;MONSERRAT;-346.152;-5.838.845;Entire home/apt;478;8;92
24737363;Ca«Òitas Palermo Studio with Swiming Pool;42955673;July & Eduardo;PALERMO;-345.733;-5.843.277;Entire home/apt;2392;15;11
24752464;Habitaci«¸n Privada en Semipiso (A) - Palermo;98232207;Florencia;PALERMO;-3.457.629;-5.844.096;Private room;658;3;11
24753968;LUMINOUS STUDIO APARTMENT GREAT LOCATION;44692068;Cristina;SAN NICOLAS;-3.459.991;-5.837.798;Entire home/apt;1076;3;33
24755598;Exclusive private room in Recoleta!;11268374;Lu;RECOLETA;-345.883;-5.839.589;Private room;897;5;1
24755617;Departamento 2 amb, comodo y luminoso. Balvanera.;187153435;Javier;BALVANERA;-3.461.503;-5.840.401;Entire home/apt;1136;2;28
24755930;Bright & comfortable apartment in perfect location;3212904;Florence;RETIRO;-3.459.801;-5.838.543;Entire home/apt;3528;2;14
24756747;Studio Apartment Minutes Away from Microcentro;50315954;Santiago;RECOLETA;-3.459.737;-5.839.815;Entire home/apt;1854;2;14
24757980;A Estrenar! ULTIMO PISO!, Se el primer HUESPED;56191561;Sabri;VILLA ORTUZAR;-3.458.202;-5.846.657;Entire home/apt;5979;1;0
24758528;New one bedroom apartment in the heart of Palermo Hollywood;20174177;Daniel;PALERMO;-3.458.382;-584.342;Entire home/apt;3289;7;6
24761833;Departamento frente al Obelisco;172723221;Guillermo Gabriel;SAN NICOLAS;-3.460.431;-5.838.149;Entire home/apt;4066;2;44
24767295;Bright single room-classy & chic porte«Òo apartment;187258027;Maria;BOEDO;-3.462.348;-58.417;Private room;957;2;3
24767354;SAN TELMO DOUBLE OR TWIN ROOM PRIVATE BATHROOM;12423700;Ana Maria;MONSERRAT;-3.461.525;-5.837.826;Private room;2093;3;0
24769255;Habitaci«¸n luminosa en Duplex Palermo H!;11743600;Iliana;PALERMO;-345.771;-584.354;Private room;777;3;14
24770966;NUEVO DEPARTAMENTO EN EL CORAZON DE PALERMO SOHO;126508985;Marina;PALERMO;-3.459.253;-584.252;Entire home/apt;1375;1;31
24771023;Sunny & cozy apartment in Palermo;10833790;Florencia;PALERMO;-345.784;-5.842.292;Entire home/apt;2212;4;34
24771235;Juncal & 9 de Julio - Recoleta;155248477;ApartsBA;RETIRO;-3.459.382;-5.838.012;Entire home/apt;7175;3;3
24771251;É??Modern, New Apartment in Palermo, great location!;149687986;Jean Franco;VILLA CRESPO;-3.459.848;-5.843.049;Entire home/apt;2870;2;14
24773553;Habitacion Privada 2;38347264;Ana Maria;BELGRANO;-3.456.475;-584.677;Private room;419;90;1
24776152;Departamento Centro de Buenos Aires;146287528;Tea;SAN NICOLAS;-3.460.223;-5.838.265;Entire home/apt;7175;3;0
24778050;Downtown Buenos Aires;105489763;Paula;RETIRO;-3.459.825;-5.837.249;Entire home/apt;3289;3;17
24778642;C«¸modo dormitorio doble con excelente ubicaci«¸n!;110557725;Maria;RETIRO;-34.592;-5.837.893;Private room;598;2;0
24778897;WONDERFUL SOHO 2 con cochera;74661407;Julieta;PALERMO;-3.458.609;-584.242;Entire home/apt;1555;1;61
24779211;NUEVO MONO AMBIENTE EN PALERMO SOHO;126508985;Marina;PALERMO;-3.459.132;-5.842.668;Entire home/apt;1614;1;68
24782199;Habitaci«¸n privada con cama de una plaza;10650127;Vanesa;BALVANERA;-3.460.478;-5.839.536;Private room;538;2;13
24782342;Monoambiente en el centro de Buenos Aires;186421784;Abigail;SAN NICOLAS;-3.460.515;-5.839.003;Entire home/apt;1495;30;1
24793987;Depa de Gonza;99191320;Gon;RECOLETA;-3.458.586;-584.062;Entire home/apt;1973;2;5
24794427;Departamento con estilo y elegancia!;121128920;Belen;VILLA CRESPO;-3.459.929;-5.843.016;Entire home/apt;2212;2;7
24794578;Hermoso departamento en Palermo;187458183;Noelia;RECOLETA;-3.459.721;-584.155;Entire home/apt;1674;2;54
24795180;Beautiful duplex w/ private terrace. Arty & sunny;232577;Lorena;ALMAGRO;-3.460.702;-5.841.576;Entire home/apt;2870;4;0
24796062;Super« Apart;109905955;Maria Jose;COGHLAN;-3.455.936;-5.847.571;Entire home/apt;1375;2;59
24796876;The best Studio in the heart of Palermo Hollywood!;89705907;Alejandro;PALERMO;-3.458.091;-5.843.328;Entire home/apt;4783;3;17
24800098;Great apartment in the heart of San Telmo;172035148;Lucas;MONSERRAT;-3.461.137;-5.836.927;Entire home/apt;897;2;40
